Lambda,Initialization,Seed,Actual k,Raw Score,Connectivity Penalty,Adjusted Score,Within Fraction,Between Fraction,Higher Fraction,Within Sum,Between Sum,Higher Sum,Prediction,Decomposition Error,N Cross Bonds
0.1,24,100065,4,0.99728192481869,0.0,0.99728192481869,0.9960149703072144,0.002533909022875748,0.0014511206698532666,-1758.7005367775762,-4.47421704645923,-2.562297532749735,-1765.737051356785,1.3642420526593924e-12,3
0.1,25,100066,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280125,0.00041261665914709165,-1761.0307362684564,-4.055780519739913,-0.6505345685899548,-1765.7370513567864,0.0,3
0.1,26,100067,4,0.99728192481869,0.0,0.99728192481869,0.9960149703072144,0.0025339090228757625,0.0014511206698532625,-1758.70053677758,-4.474217046459264,-2.5622975327497333,-1765.737051356789,2.5011104298755527e-12,3
0.1,27,100068,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.002296831910828021,0.0004126166591470803,-1761.0307362684619,-4.05578051973994,-0.6505345685899706,-1765.7370513567919,5.4569682106375694e-12,3
0.1,28,100069,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972705,0.00019485114983170987,-1764.1982108803902,-1.1940556502224535,-0.344784826176206,-1765.737051356789,2.5011104298755527e-12,3
0.1,29,100070,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880516,0.0007196020509893273,-1763.2984813413361,-3.0213853626476883,0.5828153472002876,-1765.7370513567835,2.9558577807620168e-12,3
0.1,30,100071,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535673087,0.0001948511498317225,-1762.7133837356926,-2.6788827949141014,-0.34478482617622713,-1765.7370513567828,3.637978807091713e-12,3
0.1,31,100072,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567275,0.00019485114983170727,-1762.7133837356982,-2.67888279491408,-0.34478482617620126,-1765.7370513567885,2.0463630789890885e-12,3
0.1,32,100073,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.0036913404667731236,0.00017929368083947686,-1765.065297293919,-0.35405932870845214,-0.3176947341604282,-1765.7370513567878,1.3642420526593924e-12,3
0.1,33,100074,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908649,0.00019499433595461703,-1762.0637117963538,-3.328554734259,-0.34478482617619977,-1765.737051356789,2.5011104298755527e-12,3
0.1,34,100075,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535672995,0.00019485114983170266,-1762.713383735699,-2.6788827949141227,-0.34478482617619327,-1765.7370513567894,2.9558577807620168e-12,3
0.1,35,100076,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.0036913404667731206,0.00017929368083946742,-1765.065297293923,-0.3540593287084406,-0.3176947341604122,-1765.7370513567919,5.4569682106375694e-12,3
0.1,36,100077,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791547,0.000583844322178254,-1764.1874385869114,-1.8931428108578932,0.3435300409779069,-1765.7370513567914,5.002220859751105e-12,3
0.1,37,100078,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588058,0.0007196020509893371,-1763.2984813413414,-3.0213853626477136,0.5828153472003212,-1765.7370513567887,2.2737367544323206e-12,3
0.1,38,100079,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867535,0.00019499433595459662,-1763.5485389410414,-1.8437275895673317,-0.3447848261761629,-1765.737051356785,1.3642420526593924e-12,3
0.1,39,100080,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479184,0.0005838443221782474,-1764.1874385869,-1.893142810857914,0.3435300409779052,-1765.73705135678,6.366462912410498e-12,3
0.1,40,100081,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726777,0.0001948511498316964,-1764.1982108803918,-1.1940556502225126,-0.34478482617618245,-1765.7370513567905,4.092726157978177e-12,3
0.1,41,100082,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586813,0.00019499433595461199,-1763.5485389410387,-1.8437275895674365,-0.34478482617618955,-1765.7370513567823,4.092726157978177e-12,3
0.1,42,100083,4,0.9972639195010494,0.0,0.9972639195010494,0.9949726895901331,0.004582459821757751,0.0004448505880529023,-1766.186933656855,1.2395414578208714,-0.7896591577526209,-1765.7370513567867,2.2737367544323206e-13,3
0.1,43,100084,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972659,0.00019485114983170185,-1764.198210880398,-1.1940556502224822,-0.34478482617619327,-1765.7370513567967,1.0231815394945443e-11,3
0.1,44,100085,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726916,0.00019485114983170353,-1764.1982108803875,-1.194055650222493,-0.3447848261761942,-1765.7370513567862,2.2737367544323206e-13,3
0.1,45,100086,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867683,0.0001949943359546136,-1763.548538941043,-1.8437275895673715,-0.34478482617619327,-1765.7370513567867,2.2737367544323206e-13,3
0.1,46,100087,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867813,0.00019499433595461405,-1763.548538941039,-1.843727589567391,-0.34478482617619327,-1765.7370513567826,3.865352482534945e-12,3
0.1,47,100088,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867783,0.00019499433595460657,-1763.5485389410467,-1.843727589567405,-0.34478482617618156,-1765.7370513567903,3.865352482534945e-12,3
0.1,48,100089,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586786,0.00019499433595461253,-1763.5485389410435,-1.8437275895674132,-0.34478482617619144,-1765.737051356787,6.821210263296962e-13,3
0.1,49,100090,4,0.9976295276149433,0.0,0.9976295276149433,0.9966726516963573,0.0019137518370965277,0.0014135964664896267,-1764.851404593203,-3.388763213271756,2.5031164496848852,-1765.7370513567896,3.183231456205249e-12,3
0.1,50,100091,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880308,0.0007196020509893353,-1763.2984813413407,-3.0213853626476426,0.5828153472003177,-1765.737051356788,1.5916157281026244e-12,3
0.1,51,100092,4,0.9974018095742015,0.0,0.9974018095742015,0.996217215614874,0.002369187918579904,0.001413596466489626,-1764.0449442105123,-4.195223595966441,2.5031164496848897,-1765.7370513567937,7.275957614183426e-12,3
0.1,52,100093,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972664,0.00019485114983169163,-1764.1982108803948,-1.1940556502222506,-0.34478482617617456,-1765.7370513567932,6.821210263296962e-12,3
0.1,53,100094,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972662,0.00019485114983170226,-1764.1982108803882,-1.1940556502224393,-0.3447848261761921,-1765.7370513567869,4.547473508864641e-13,3
0.1,54,100095,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972648,0.00019485114983171735,-1764.1982108803982,-1.1940556502224495,-0.34478482617622075,-1765.7370513567969,1.0459189070388675e-11,3
0.1,55,100096,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880247,0.0007196020509893397,-1763.2984813413398,-3.021385362647653,0.5828153472003216,-1765.737051356787,6.821210263296962e-13,3
0.1,56,100097,4,0.9985932081167332,0.0,0.9985932081167332,0.9973814105694021,0.0024235950945867453,0.00019499433595461407,-1763.5485389410387,-1.8437275895673075,-0.3447848261761932,-1765.7370513567823,4.092726157978177e-12,3
0.1,57,100098,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588039,0.0007196020509893321,-1763.2984813413425,-3.0213853626476816,0.5828153472003108,-1765.7370513567898,3.410605131648481e-12,3
0.1,58,100099,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086476,0.00019499433595461304,-1762.0637117963565,-3.3285547342590034,-0.34478482617619327,-1765.7370513567919,5.4569682106375694e-12,3
0.1,59,100100,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726985,0.0001948511498317044,-1764.1982108803875,-1.1940556502224877,-0.34478482617619577,-1765.7370513567862,2.2737367544323206e-13,3
0.1,60,100101,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791703,0.0005838443221782549,-1764.1874385869082,-1.8931428108579063,0.3435300409779154,-1765.7370513567882,1.8189894035458565e-12,3
0.1,61,100102,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535673013,0.0001948511498316995,-1762.7133837356978,-2.6788827949141156,-0.34478482617618744,-1765.7370513567882,1.8189894035458565e-12,3
0.1,62,100103,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867618,0.00019499433595460686,-1763.5485389410442,-1.843727589567327,-0.34478482617618156,-1765.7370513567878,1.3642420526593924e-12,3
0.1,63,100104,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086146,0.00019499433595461364,-1762.063711796351,-3.328554734259048,-0.34478482617619327,-1765.7370513567864,0.0,3
0.1,64,100105,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588029,0.0007196020509893388,-1763.2984813413423,-3.021385362647661,0.5828153472003225,-1765.7370513567896,3.183231456205249e-12,3
0.1,65,100106,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880186,0.0007196020509893604,-1763.298481341341,-3.0213853626476466,0.5828153472002817,-1765.7370513567882,1.8189894035458565e-12,3
0.1,66,100107,4,0.9976295276149432,0.0,0.9976295276149432,0.9966726516963572,0.0019137518370965713,0.0014135964664896247,-1764.8514045932027,-3.388763213271833,2.5031164496848817,-1765.7370513567896,3.183231456205249e-12,3
0.1,67,100108,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726955,0.0001948511498317027,-1764.1982108803902,-1.1940556502224358,-0.34478482617619327,-1765.737051356789,2.5011104298755527e-12,3
0.1,68,100109,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867973,0.00019499433595461256,-1763.5485389410526,-1.8437275895674217,-0.34478482617619327,-1765.7370513567962,9.777068044058979e-12,3
0.1,69,100110,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479152,0.0005838443221782538,-1764.1874385869146,-1.89314281085791,0.3435300409779087,-1765.7370513567946,8.185452315956354e-12,3
0.1,70,100111,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867744,0.0001949943359546294,-1763.548538941042,-1.8437275895673653,-0.34478482617622097,-1765.7370513567855,9.094947017729282e-13,3
0.1,71,100112,4,0.9979412128607157,0.0,0.9979412128607157,0.9962934609840255,0.003295503753305199,0.0004110352626128393,-1762.997158294275,-3.4672430134298136,0.727349950916516,-1765.7370513567885,2.0463630789890885e-12,3
0.1,72,100113,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567282,0.0001948511498317099,-1762.7133837356985,-2.6788827949140996,-0.344784826176206,-1765.7370513567887,2.2737367544323206e-12,3
0.1,73,100114,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535672874,0.00019485114983170253,-1762.713383735696,-2.6788827949141094,-0.34478482617619244,-1765.7370513567864,0.0,3
0.1,74,100115,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726837,0.0001948511498316987,-1764.1982108803982,-1.1940556502224609,-0.3447848261761878,-1765.7370513567969,1.0459189070388675e-11,3
0.1,75,100116,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908653,0.000194994335954612,-1762.0637117963515,-3.32855473425889,-0.34478482617619044,-1765.7370513567867,2.2737367544323206e-13,3
0.1,76,100117,4,0.9966448987251931,0.0,0.9966448987251931,0.9946954109127731,0.0038989756247648773,0.0014056134624057797,-1771.353584804423,3.11341699794699,2.5031164496848914,-1765.737051356791,4.547473508864641e-12,3
0.1,77,100118,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791747,0.0005838443221782552,-1764.1874385869064,-1.8931428108579273,0.3435300409779136,-1765.7370513567864,0.0,3
0.1,78,100119,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959727046,0.00019485114983170285,-1764.1982108803916,-1.1940556502224748,-0.3447848261761938,-1765.7370513567903,3.865352482534945e-12,3
0.1,79,100120,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086675,0.00019499433595460765,-1762.063711796351,-3.3285547342590496,-0.34478482617618267,-1765.7370513567864,0.0,3
0.1,80,100121,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.00204040838158799,0.0007196020509893482,-1763.2984813413398,-3.0213853626475933,0.5828153472003059,-1765.737051356787,6.821210263296962e-13,3
0.1,81,100122,4,0.9969825429425296,0.0,0.9969825429425296,0.99537868235153,0.0032077211819237905,0.001413596466489631,-1762.5601170658174,-5.680050740658106,2.503116449684894,-1765.7370513567905,4.092726157978177e-12,3
0.1,82,100123,4,0.9981733333700721,0.0,0.9981733333700721,0.9965416610760801,0.003263344587908673,0.00019499433595461407,-1762.0637117963472,-3.3285547342590105,-0.34478482617619327,-1765.7370513567826,3.865352482534945e-12,3
0.1,83,100124,4,0.9980142793272911,0.0,0.9980142793272911,0.9965886834442208,0.0028511917660655945,0.0005601247896571322,-1767.2256849274872,2.4818887937285536,-0.9932552230331372,-1765.7370513567919,5.4569682106375694e-12,3
0.1,84,100125,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299683,0.0022968319108280263,0.00041261665914707506,-1761.0307362684573,-4.055780519739939,-0.6505345685899312,-1765.737051356787,6.821210263296962e-13,3
0.1,85,100126,4,0.9976122706827555,0.0,0.9976122706827555,0.9959375076551481,0.0033495260551394766,0.0007129662896558218,-1760.9954606022904,-5.336139313371034,0.5945485588688608,-1765.7370513567926,6.139089236967266e-12,3
0.1,86,100127,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586793,0.0001949943359546126,-1763.5485389410521,-1.843727589567423,-0.34478482617619327,-1765.7370513567957,9.322320693172514e-12,3
0.1,87,100128,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588024,0.000719602050989339,-1763.298481341339,-3.0213853626476452,0.5828153472003195,-1765.7370513567864,0.0,3
0.1,88,100129,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880308,0.000719602050989342,-1763.2984813413307,-3.0213853626476297,0.5828153472003196,-1765.737051356778,8.412825991399586e-12,3
0.1,89,100130,4,0.9981733333700721,0.0,0.9981733333700721,0.99654166107608,0.0032633445879086814,0.00019499433595461348,-1762.0637117963524,-3.3285547342590536,-0.34478482617619327,-1765.7370513567878,1.3642420526593924e-12,3
0.1,90,100131,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908653,0.00019499433595461066,-1762.0637117963558,-3.328554734258982,-0.3447848261761889,-1765.737051356791,4.547473508864641e-12,3
0.1,91,100132,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086346,0.00019499433595461527,-1762.063711796353,-3.3285547342589696,-0.3447848261761965,-1765.737051356788,1.5916157281026244e-12,3
0.1,92,100133,4,0.9976017091306376,0.0,0.9976017091306376,0.9952034182612562,0.004796581738687386,0.0,-1769.7059343260928,3.968882969299013,0.0,-1765.7370513567937,7.275957614183426e-12,3
0.1,93,100134,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.0027163921514845946,0.0005791469721237442,-1759.9179958220382,-4.796434267891406,-1.022621266860051,-1765.7370513567896,3.183231456205249e-12,3
0.1,94,100135,4,0.99728192481869,0.0,0.99728192481869,0.9960149703072144,0.0025339090228757135,0.0014511206698532616,-1758.7005367775805,-4.474217046459179,-2.5622975327497324,-1765.7370513567894,2.9558577807620168e-12,3
0.1,95,100136,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086485,0.00019499433595461142,-1762.0637117963493,-3.328554734258974,-0.34478482617618894,-1765.7370513567844,2.0463630789890885e-12,3
0.1,96,100137,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791938,0.0005838443221782475,-1764.187438586898,-1.893142810857918,0.3435300409778868,-1765.737051356778,8.412825991399586e-12,3
0.1,97,100138,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586792,0.00019499433595461266,-1763.5485389410421,-1.8437275895674112,-0.34478482617619144,-1765.7370513567857,6.821210263296962e-13,3
0.1,98,100139,4,0.9981733333700721,0.0,0.9981733333700721,0.9965416610760801,0.003263344587908633,0.00019499433595461134,-1762.063711796345,-3.328554734258968,-0.344784826176188,-1765.73705135678,6.366462912410498e-12,3
0.1,99,100140,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086654,0.0001949943359546191,-1762.063711796355,-3.328554734259053,-0.34478482617620365,-1765.7370513567903,3.865352482534945e-12,3
0.1,100,100141,4,0.9981733333700721,0.0,0.9981733333700721,0.9965416610760801,0.0032633445879086493,0.00019499433595461253,-1762.0637117963474,-3.3285547342590034,-0.34478482617619055,-1765.7370513567828,3.637978807091713e-12,3
0.5,1,200042,4,0.9985932081167332,0.0,0.9985932081167332,0.9973814105694021,0.0024235950945867306,0.0001949943359546102,-1763.5485389410464,-1.8437275895673342,-0.3447848261761879,-1765.73705135679,3.637978807091713e-12,3
0.5,2,200043,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972706,0.00019485114983170112,-1764.1982108803907,-1.1940556502225075,-0.34478482617619055,-1765.7370513567894,2.9558577807620168e-12,3
0.5,3,200044,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535673,0.00019485114983170098,-1762.7133837356962,-2.678882794914065,-0.3447848261761898,-1765.7370513567864,0.0,3
0.5,4,200045,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815879987,0.0007196020509893349,-1763.2984813413427,-3.021385362647609,0.5828153472003273,-1765.73705135679,3.637978807091713e-12,3
0.5,5,200046,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479167,0.000583844322178255,-1764.1874385869116,-1.8931428108579125,0.3435300409779045,-1765.7370513567917,5.229594535194337e-12,3
0.5,6,200047,4,0.9972244962927701,0.0,0.9972244962927701,0.9948357874345971,0.004777417716270899,0.00038679484907571586,-1770.3448339719516,3.9194677480084743,0.688314867154065,-1765.7370513567892,2.7284841053187847e-12,3
0.5,7,200048,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.002716392151484601,0.0005791469721237384,-1759.9179958220345,-4.796434267891407,-1.0226212668600385,-1765.737051356786,4.547473508864641e-13,3
0.5,8,200049,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.003703259268090006,0.001286900887284059,-1756.9257406782394,-6.538982100447315,-2.2723285781015177,-1765.7370513567882,1.8189894035458565e-12,3
0.5,9,200050,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.003703259268089981,0.0012869008872840597,-1756.9257406782433,-6.538982100447286,-2.272328578101524,-1765.737051356792,5.6843418860808015e-12,3
0.5,10,200051,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086615,0.00019499433595461378,-1762.0637117963502,-3.328554734259041,-0.3447848261761933,-1765.7370513567855,9.094947017729282e-13,3
0.5,11,200052,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908662,0.00019499433595461012,-1762.0637117963533,-3.3285547342590327,-0.34478482617618744,-1765.7370513567887,2.2737367544323206e-12,3
0.5,12,200053,4,0.9981733333700721,0.0,0.9981733333700721,0.99654166107608,0.0032633445879086775,0.0001949943359546003,-1762.0637117963527,-3.328554734259031,-0.34478482617617,-1765.737051356788,1.5916157281026244e-12,3
0.5,13,200054,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086485,0.0001949943359546136,-1762.0637117963518,-3.3285547342590096,-0.3447848261761933,-1765.737051356787,6.821210263296962e-13,3
0.5,14,200055,4,0.9974018095742015,0.0,0.9974018095742015,0.9962172156148739,0.002369187918579976,0.001413596466489634,-1764.044944210504,-4.1952235959665485,2.5031164496848923,-1765.7370513567855,9.094947017729282e-13,3
0.5,15,200056,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586789,0.00019499433595461074,-1763.5485389410437,-1.8437275895674075,-0.34478482617618833,-1765.7370513567873,9.094947017729282e-13,3
0.5,16,200057,4,0.9981733333700721,0.0,0.9981733333700721,0.9965416610760801,0.0032633445879086485,0.0001949943359546126,-1762.0637117963427,-3.3285547342589954,-0.3447848261761898,-1765.7370513567778,8.640199666842818e-12,3
0.5,17,200058,4,0.9954182946533693,0.0,0.9954182946533693,0.9940125734004873,0.002811442505688694,0.003175984093767587,-1766.3848507467353,-4.996002649951507,5.643802039899745,-1765.737051356787,6.821210263296962e-13,3
0.5,18,200059,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972686,0.0001948511498317046,-1764.1982108803904,-1.1940556502224777,-0.34478482617619666,-1765.7370513567892,2.7284841053187847e-12,3
0.5,19,200060,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867397,0.0001949943359546126,-1763.548538941049,-1.8437275895674095,-0.34478482617619266,-1765.7370513567926,6.139089236967266e-12,3
0.5,20,200061,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.0027163921514846063,0.0005791469721237344,-1759.917995822036,-4.796434267891421,-1.0226212668600323,-1765.7370513567876,1.1368683772161603e-12,3
0.5,21,200062,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.002716392151484606,0.0005791469721237391,-1759.9179958220348,-4.796434267891417,-1.02262126686004,-1765.7370513567864,0.0,3
0.5,22,200063,4,0.9976295276149432,0.0,0.9976295276149432,0.9966726516963572,0.001913751837096541,0.0014135964664896295,-1764.8514045931997,-3.3887632132717735,2.503116449684886,-1765.7370513567867,2.2737367544323206e-13,3
0.5,23,200064,4,0.9919719197140072,0.0,0.9919719197140072,0.988866369799798,0.006211099828343569,0.0049225303718023325,-1763.4391535809386,-11.076215107121477,8.778317331273996,-1765.7370513567862,2.2737367544323206e-13,3
0.5,24,200065,4,0.9973461885081916,0.0,0.9973461885081916,0.9963686707068622,0.001955035602583568,0.001676293690497779,-1768.3520446063756,0.5838412234947417,2.0311520260926814,-1765.737051356788,1.5916157281026244e-12,3
0.5,25,200066,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.003691340466773134,0.00017929368083946238,-1765.0652972939204,-0.3540593287084022,-0.31769473416040284,-1765.7370513567892,2.7284841053187847e-12,3
0.5,26,200067,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908597,0.0001949943359545911,-1762.0637117963556,-3.328554734258934,-0.34478482617615425,-1765.7370513567907,4.320099833421409e-12,3
0.5,27,200068,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.002716392151484651,0.0005791469721237399,-1759.9179958220325,-4.79643426789149,-1.02262126686004,-1765.7370513567841,2.2737367544323206e-12,3
0.5,28,200069,4,0.995471641874254,0.0,0.995471641874254,0.9914903192384007,0.007962645271631935,0.0005470354899113748,-1774.2330023388022,8.206622100699906,0.28932888131848866,-1765.737051356784,2.5011104298755527e-12,3
0.5,29,200070,4,0.9965396601071553,0.0,0.9965396601071553,0.9941363166312921,0.004806686951650903,0.0010569964170003513,-1757.7281005154452,-8.498682307399548,0.48973146605763385,-1765.737051356787,6.821210263296962e-13,3
0.5,30,200071,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.003703259268089983,0.0012869008872840582,-1756.9257406782367,-6.538982100447265,-2.272328578101513,-1765.7370513567855,9.094947017729282e-13,3
0.5,31,200072,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588026,0.0007196020509893469,-1763.298481341339,-3.0213853626476244,0.5828153472003068,-1765.7370513567864,0.0,3
0.5,32,200073,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.003691340466773128,0.0001792936808394669,-1765.0652972939142,-0.35405932870843926,-0.3176947341604097,-1765.737051356783,3.410605131648481e-12,3
0.5,33,200074,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880147,0.0007196020509893764,-1763.2984813413414,-3.021385362647636,0.5828153472002547,-1765.7370513567887,2.2737367544323206e-12,3
0.5,34,200075,4,0.9980626569521153,0.0,0.9980626569521153,0.9967044608763351,0.0027163921514845963,0.0005791469721237064,-1759.9179958220375,-4.7964342678914065,-1.0226212668599837,-1765.7370513567887,2.2737367544323206e-12,3
0.5,35,200076,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.002716392151484593,0.000579146972123743,-1759.9179958220395,-4.7964342678914065,-1.0226212668600496,-1765.737051356791,4.547473508864641e-12,3
0.5,36,200077,4,0.9976295276149432,0.0,0.9976295276149432,0.9966726516963572,0.0019137518370965544,0.0014135964664896256,-1764.8514045932066,-3.3887632132718104,2.5031164496848888,-1765.7370513567935,7.048583938740194e-12,3
0.5,37,200078,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567309,0.0001948511498316978,-1762.713383735691,-2.6788827949141174,-0.3447848261761831,-1765.7370513567814,5.002220859751105e-12,3
0.5,38,200079,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.003703259268090001,0.0012869008872840744,-1756.9257406782378,-6.538982100447301,-2.272328578101543,-1765.7370513567867,2.2737367544323206e-13,3
0.5,39,200080,4,0.9976295276149433,0.0,0.9976295276149433,0.9966726516963573,0.0019137518370965357,0.0014135964664896347,-1764.851404593201,-3.3887632132717664,2.5031164496848968,-1765.7370513567878,1.3642420526593924e-12,3
0.5,40,200081,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726937,0.00019485114983170258,-1764.1982108803913,-1.1940556502224935,-0.34478482617619327,-1765.73705135679,3.637978807091713e-12,3
0.5,41,200082,4,0.9969825429425296,0.0,0.9969825429425296,0.99537868235153,0.0032077211819237952,0.0014135964664896306,-1762.5601170658147,-5.680050740658106,2.5031164496848897,-1765.7370513567878,1.3642420526593924e-12,3
0.5,42,200083,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.0027163921514845903,0.0005791469721237388,-1759.917995822038,-4.796434267891398,-1.0226212668600412,-1765.7370513567894,2.9558577807620168e-12,3
0.5,43,200084,4,0.9973036331879835,0.0,0.9973036331879835,0.9954320628386067,0.00374314069867859,0.0008247964626584487,-1768.3473212904182,4.075489580257964,-1.4652196466253034,-1765.7370513567855,9.094947017729282e-13,3
0.5,44,200085,4,0.9976122706827556,0.0,0.9976122706827556,0.9959375076551481,0.0033495260551395277,0.0007129662896558086,-1760.9954606022882,-5.336139313371106,0.5945485588688455,-1765.7370513567905,4.092726157978177e-12,3
0.5,45,200086,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586766,0.00019499433595460914,-1763.5485389410376,-1.8437275895673615,-0.34478482617618433,-1765.7370513567812,5.229594535194337e-12,3
0.5,46,200087,4,0.9974018095742015,0.0,0.9974018095742015,0.9962172156148739,0.0023691879185799743,0.0014135964664896302,-1764.0449442105069,-4.195223595966553,2.5031164496848897,-1765.7370513567885,2.0463630789890885e-12,3
