k,Initialization,Seed,Actual k,Raw Score,Connectivity Penalty,Adjusted Score,Within Fraction,Between Fraction,Higher Fraction,Within Sum,Between Sum,Higher Sum
3,77,30118,3,0.9985900966316988,0.0,0.9985900966316988,0.997180193263379,0.002819806736564423,0.0,-1763.192750791909,-2.5443005648770063,0.0
3,78,30119,3,0.9989369572260646,0.0,0.9989369572260646,0.9980691784218565,0.0017355576083404947,0.0001952639697463673,-1762.3277281567991,-3.064538373811155,-0.3447848261761909
3,79,30120,3,0.9984075546519208,0.0,0.9984075546519208,0.9968151093038228,0.0031848906961206985,0.0,-1763.8424227312573,-1.894628625532077,0.0
3,80,30121,3,0.9992380197071412,0.0,0.9992380197071412,0.9984760394142635,0.0015239605856799529,0.0,-1765.484038319296,-0.2530130374906765,0.0
3,81,30122,3,0.9989369572260646,0.0,0.9989369572260646,0.9980691784218565,0.001735557608340445,0.00019526396974639423,-1762.3277281568098,-3.064538373811086,-0.3447848261762405
3,82,30123,3,0.9990550019515275,0.0,0.9990550019515275,0.9981100039030362,0.0018899960969073646,0.0,-1766.1337102586417,0.3966589018542428,0.0
3,83,30124,3,0.9992380197071412,0.0,0.9992380197071412,0.9984760394142635,0.0015239605856799754,0.0,-1765.4840383192952,-0.2530130374906798,0.0
3,84,30125,3,0.9985900966316988,0.0,0.9985900966316988,0.997180193263379,0.0028198067365643874,0.0,-1763.1927507919106,-2.544300564876994,0.0
3,85,30126,3,0.998317204667949,0.0,0.998317204667949,0.9968139504152697,0.003006508505283559,0.00017954107939028915,-1763.844486509674,-1.5748701129522291,-0.31769473416039995
3,86,30127,3,0.9985165018860265,0.0,0.9985165018860265,0.9972282677417806,0.0025764682884163634,0.00019526396974637081,-1760.842901012108,-4.549365518502835,-0.3447848261761972
3,87,30128,3,0.9990550019515275,0.0,0.9990550019515275,0.9981100039030361,0.0018899960969073894,0.0,-1766.133710258643,0.39665890185429187,0.0
3,88,30129,3,0.9985165018860266,0.0,0.9985165018860266,0.9972282677417806,0.0025764682884163114,0.00019526396974636512,-1760.8429010121079,-4.549365518502743,-0.3447848261761871
3,89,30130,3,0.9985165018860265,0.0,0.9985165018860265,0.9972282677417806,0.002576468288416337,0.00019526396974636995,-1760.8429010121097,-4.549365518502793,-0.344784826176196
3,90,30131,3,0.9964776810095466,0.0,0.9964776810095466,0.996131346112842,0.0006926697933340126,0.0031759840937675876,-1770.1499620958555,-1.2308913008307742,5.643802039899743
3,91,30132,3,0.9985028838233552,0.0,0.9985028838233552,0.9972717416783631,0.0024622842899090914,0.0002659740316714179,-1769.634350271816,4.36926333862079,-0.4719644235922071
3,92,30133,3,0.9985165018860265,0.0,0.9985165018860265,0.9972282677417806,0.0025764682884163045,0.00019526396974638616,-1760.842901012109,-4.549365518502734,-0.34478482617622447
3,93,30134,3,0.9992380197071412,0.0,0.9992380197071412,0.9984760394142635,0.0015239605856799542,0.0,-1765.4840383192936,-0.25301303749064696,0.0
3,94,30135,3,0.998479996504627,0.0,0.998479996504627,0.9971486120418663,0.00266276892544601,0.00018861903263101093,-1760.7022499914176,-4.701749750861785,-0.33305161450766974
3,95,30136,3,0.9986769570198245,0.0,0.9986769570198245,0.997878521754665,0.001596870530243772,0.0005246077150347041,-1764.4275203368977,-2.2371311932656197,0.927600173376476
3,96,30137,3,0.9992380197071412,0.0,0.9992380197071412,0.9984760394142635,0.0015239605856799377,0.0,-1765.4840383192948,-0.25301303749072224,0.0
3,97,30138,3,0.9984075546519208,0.0,0.9984075546519208,0.9968151093038228,0.0031848906961207363,0.0,-1763.842422731257,-1.8946286255320768,0.0
3,98,30139,3,0.999216484851071,0.0,0.999216484851071,0.9984329697021231,0.0015670302978202893,0.0,-1768.5127139088786,2.7756625520914073,0.0
3,99,30140,3,0.9988271210807181,0.0,0.9988271210807181,0.9976542421614174,0.0023457578385261044,0.0,-1765.3272498759497,-0.40980148084045087,0.0
3,100,30141,3,0.9990550019515275,0.0,0.9990550019515275,0.9981100039030362,0.0018899960969073724,0.0,-1766.1337102586403,0.3966589018542295,0.0
4,1,40042,4,0.9957647774834508,0.0,0.9957647774834508,0.9935932452280242,0.004343064510778207,0.002063690261141316,-1766.8426676612842,-2.5641107429961325,3.669727047494922
4,2,40043,4,0.9972639195010494,0.0,0.9972639195010494,0.9949726895901331,0.004582459821757739,0.0004448505880529071,-1766.1869336568552,1.2395414578208412,-0.7896591577526294
4,3,40044,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791673,0.0005838443221782521,-1764.1874385869062,-1.8931428108578978,0.3435300409778998
4,4,40045,4,0.9957647774834508,0.0,0.9957647774834508,0.9935932452280242,0.004343064510778206,0.0020636902611413134,-1766.8426676612855,-2.5641107429961347,3.66972704749492
4,5,40046,4,0.9972705781165582,0.0,0.9972705781165582,0.9950627970579476,0.004415562117145928,0.0005216408248501353,-1769.455876726383,2.791225196218756,0.9276001733765125
4,6,40047,4,0.9956514162148364,0.0,0.9956514162148364,0.9935635183013743,0.0041757958268488615,0.0022606858717203904,-1764.3639000724609,-4.698093505643843,3.3249422213187274
4,7,40048,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086303,0.00019499433595461432,-1762.06371179635,-3.3285547342589537,-0.3447848261761942
4,8,40049,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908661,0.00019499433595460185,-1762.063711796349,-3.328554734259038,-0.344784826176172
4,9,40050,4,0.9954514680261637,0.0,0.9954514680261637,0.9936063911390297,0.003690153774193024,0.002703455086720957,-1764.4401131350949,3.5038406799027952,-4.800778901594366
4,10,40051,4,0.9951246313082683,0.0,0.9951246313082683,0.9915533874756115,0.0071424876652389085,0.0013041248590936305,-1769.117990749364,5.7077437578773536,-2.326804365299764
4,11,40052,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.002716392151484623,0.0005791469721237416,-1759.9179958220345,-4.7964342678914464,-1.0226212668600443
4,12,40053,4,0.9938197845588771,0.0,0.9938197845588771,0.9898747873147639,0.007889994488151258,0.002235218197028633,-1758.1070208898739,-8.936519698712036,1.3064892318002073
4,13,40054,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867626,0.00019499433595461356,-1763.548538941043,-1.8437275895673622,-0.3447848261761932
4,14,40055,4,0.9954530129960597,0.0,0.9954530129960597,0.9927441956650499,0.005417634661944487,0.0018381696729491577,-1761.2588735953377,-1.2170228115716708,-3.2611549498778114
4,15,40056,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.0027163921514846145,0.000579146972123736,-1759.917995822035,-4.796434267891433,-1.0226212668600347
4,16,40057,4,0.9965396601071553,0.0,0.9965396601071553,0.9941363166312921,0.0048066869516509,0.0010569964170003316,-1757.7281005154452,-8.498682307399543,0.4897314660576438
4,17,40058,4,0.996199805908304,0.0,0.996199805908304,0.9926908434375215,0.0070179249414903866,0.00029123162093208096,-1774.5563555330045,8.87862992587445,-0.05932574965607135
4,18,40059,4,0.9962964886617405,0.0,0.9962964886617405,0.9932824264948429,0.00602812433372032,0.0006894491713805638,-1763.864738995273,-0.6479928222874489,-1.2243195392262378
4,19,40060,4,0.9972705781165582,0.0,0.9972705781165582,0.9950627970579476,0.00441556211714593,0.0005216408248501338,-1769.4558767263827,2.791225196218719,0.9276001733765098
4,20,40061,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086407,0.00019499433595461453,-1762.0637117963513,-3.3285547342589954,-0.3447848261761949
4,21,40062,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972681,0.00019485114983169952,-1764.1982108803877,-1.1940556502224597,-0.34478482617618716
4,22,40063,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791816,0.0005838443221782582,-1764.1874385869057,-1.8931428108578772,0.34353004097790996
4,23,40064,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479169,0.0005838443221782527,-1764.1874385869037,-1.8931428108579225,0.34353004097789946
4,24,40065,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.0036913404667731245,0.0001792936808394697,-1765.0652972939179,-0.354059328708453,-0.3176947341604153
4,25,40066,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588004,0.0007196020509893335,-1763.2984813413382,-3.021385362647618,0.5828153472003118
4,26,40067,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.0036913404667731045,0.00017929368083946447,-1765.065297293913,-0.35405932870839374,-0.3176947341604052
4,27,40068,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086515,0.00019499433595461372,-1762.0637117963508,-3.3285547342590336,-0.3447848261761933
4,28,40069,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.002716392151484575,0.0005791469721237365,-1759.9179958220348,-4.796434267891362,-1.0226212668600354
4,29,40070,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.00362810285356732,0.0001948511498317032,-1762.7133837356942,-2.6788827949141467,-0.34478482617619327
4,30,40071,4,0.9976295276149432,0.0,0.9976295276149432,0.9966726516963572,0.0019137518370965542,0.0014135964664896297,-1764.8514045931995,-3.3887632132717966,2.503116449684886
4,31,40072,4,0.9976295276149433,0.0,0.9976295276149433,0.9966726516963573,0.0019137518370965214,0.0014135964664896328,-1764.851404593198,-3.388763213271735,2.5031164496848888
4,32,40073,4,0.99728192481869,0.0,0.99728192481869,0.9960149703072144,0.002533909022875743,0.0014511206698532618,-1758.7005367775796,-4.474217046459229,-2.5622975327497315
4,33,40074,4,0.9953036183084052,0.0,0.9953036183084052,0.9924951272608467,0.005616982095041527,0.001887890644055255,-1754.8263207228317,-9.931361628556573,-0.9793690053942459
4,34,40075,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086576,0.00019499433595462093,-1762.0637117963506,-3.3285547342590296,-0.34478482617620604
4,35,40076,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.00204040838158803,0.0007196020509893374,-1763.2984813413384,-3.0213853626476457,0.5828153472003205
4,36,40077,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908649,0.00019499433595460502,-1762.0637117963515,-3.328554734258998,-0.3447848261761781
4,37,40078,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086316,0.0001949943359546123,-1762.0637117963502,-3.3285547342590442,-0.3447848261761907
4,38,40079,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086606,0.00019499433595460326,-1762.06371179635,-3.3285547342590043,-0.3447848261761747
4,39,40080,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567312,0.00019485114983168597,-1762.713383735695,-2.6788827949141236,-0.34478482617616296
4,40,40081,4,0.996199805908304,0.0,0.996199805908304,0.9926908434375215,0.00701792494149039,0.000291231620932082,-1774.556355533004,8.878629925874453,-0.05932574965606957
4,41,40082,4,0.9955597290998877,0.0,0.9955597290998877,0.9917826753349764,0.0075541075297475575,0.0006632171352198232,-1763.5407110743117,-3.3756414008855185,1.1793011184100357
4,42,40083,4,0.995042570254783,0.0,0.995042570254783,0.9923458263812676,0.0053934877469557305,0.0022606858717203948,-1762.2015303540966,-6.860463224008237,3.324942221318721
4,43,40084,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.003703259268090014,0.0012869008872840623,-1756.9257406782397,-6.53898210044733,-2.272328578101524
4,44,40085,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.002296831910828025,0.0004126166591470785,-1761.030736268459,-4.05578051973994,-0.650534568589977
4,45,40086,4,0.9974209204335901,0.0,0.9974209204335901,0.9948418408671613,0.005158159132782388,0.0,-1770.3556062654313,4.618554908643979,0.0
4,46,40087,4,0.9919706497255061,0.0,0.9919706497255061,0.9865481753094918,0.010844948831953412,0.0026068758584984063,-1751.114542545353,-19.249691082583208,4.627182271149492
4,47,40088,4,0.9957647774834508,0.0,0.9957647774834508,0.9935932452280243,0.004343064510778178,0.002063690261141297,-1766.8426676612848,-2.5641107429961574,3.669727047494889
4,48,40089,4,0.9961394867825021,0.0,0.9961394867825021,0.9954505998626176,0.0013777738396935396,0.003171626297632467,-1771.3707728800966,-0.01008051658700826,5.643802039899741
4,49,40090,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867787,0.0001949943359546065,-1763.5485389410428,-1.8437275895673961,-0.34478482617618067
4,50,40091,4,0.9959598899665573,0.0,0.9959598899665573,0.9950890920389182,0.0017415958552030614,0.0031693121058224967,-1772.020444819444,0.6395914227578908,5.643802039899743
4,51,40092,4,0.9979412128607157,0.0,0.9979412128607157,0.9962934609840255,0.003295503753305204,0.00041103526261284496,-1762.997158294276,-3.4672430134298486,0.7273499509165264
4,52,40093,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867705,0.000194994335954616,-1763.548538941047,-1.8437275895673795,-0.34478482617619827
4,53,40094,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.0037032592680899925,0.0012869008872840718,-1756.9257406782376,-6.538982100447285,-2.272328578101538
4,54,40095,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567287,0.0001948511498317019,-1762.713383735697,-2.6788827949141183,-0.34478482617619155
4,55,40096,4,0.9960987620189644,0.0,0.9960987620189644,0.9940688606878312,0.004059802662191469,0.001871336649921082,-1763.6090037054926,1.191949881353141,-3.31999753264708
4,56,40097,4,0.9944786067782765,0.0,0.9944786067782765,0.9908362443943817,0.007284724767714342,0.0018790308378476158,-1754.784355179605,-12.90134583438437,1.9486496572042546
4,57,40098,4,0.9976122706827555,0.0,0.9976122706827555,0.9959375076551481,0.0033495260551394965,0.0007129662896558255,-1760.9954606022857,-5.336139313371038,0.5945485588688617
4,58,40099,4,0.9956514162148364,0.0,0.9956514162148364,0.9935635183013743,0.00417579582684886,0.002260685871720403,-1764.3639000724602,-4.6980935056438184,3.324942221318733
4,59,40100,4,0.992835825493215,0.0,0.992835825493215,0.9891245251933147,0.007422600599726471,0.0034528742069031676,-1782.8781048170865,12.077189329696377,5.06386413060333
4,60,40101,4,0.9976017091306376,0.0,0.9976017091306376,0.9952034182612564,0.004796581738687401,0.0,-1769.705934326086,3.968882969298993,0.0
4,61,40102,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086493,0.00019499433595461372,-1762.0637117963504,-3.3285547342590145,-0.34478482617619327
4,62,40103,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880303,0.0007196020509893368,-1763.2984813413382,-3.021385362647669,0.5828153472003186
4,63,40104,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479168,0.0005838443221782471,-1764.187438586908,-1.8931428108579247,0.34353004097788553
4,64,40105,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086576,0.00019499433595461304,-1762.0637117963524,-3.32855473425899,-0.34478482617619244
4,65,40106,4,0.99728192481869,0.0,0.99728192481869,0.9960149703072144,0.0025339090228757525,0.001451120669853269,-1758.7005367775791,-4.474217046459245,-2.5622975327497435
4,66,40107,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867436,0.00019499433595461342,-1763.5485389410446,-1.8437275895673284,-0.34478482617619327
4,67,40108,4,0.9965396601071553,0.0,0.9965396601071553,0.9941363166312921,0.004806686951650897,0.0010569964170003448,-1757.728100515441,-8.498682307399516,0.48973146605766305
4,68,40109,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086576,0.0001949943359546204,-1762.0637117963495,-3.328554734259027,-0.3447848261762049
4,69,40110,4,0.9954530129960597,0.0,0.9954530129960597,0.9927441956650499,0.005417634661944503,0.001838169672949152,-1761.2588735953366,-1.2170228115716886,-3.261154949877799
4,70,40111,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908641,0.0001949943359546182,-1762.0637117963515,-3.328554734259005,-0.3447848261762014
4,71,40112,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280116,0.00041261665914709995,-1761.0307362684564,-4.055780519739911,-0.6505345685899766
4,72,40113,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280454,0.00041261665914708753,-1761.0307362684566,-4.0557805197399714,-0.6505345685899532
4,73,40114,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867774,0.00019499433595462193,-1763.5485389410408,-1.8437275895673784,-0.34478482617620754
4,74,40115,4,0.9957647774834508,0.0,0.9957647774834508,0.9935932452280242,0.004343064510778221,0.0020636902611413043,-1766.8426676612835,-2.5641107429961005,3.6697270474949
4,75,40116,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726816,0.0001948511498317032,-1764.1982108803857,-1.1940556502224662,-0.34478482617619327
4,76,40117,4,0.9966158829357595,0.0,0.9966158829357595,0.9938978355075105,0.005436094856422583,0.0006660696360103512,-1759.733165469072,-7.183187006126156,1.1793011184100428
4,77,40118,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908654,0.0001949943359546051,-1762.0637117963504,-3.3285547342590167,-0.344784826176178
4,78,40119,4,0.9966448987251929,0.0,0.9966448987251929,0.994695410912773,0.003898975624764897,0.0014056134624057819,-1771.3535848044173,3.113416997947005,2.5031164496848874
4,79,40120,4,0.9968614694786521,0.0,0.9968614694786521,0.9950098398445693,0.0037032592680899864,0.0012869008872840643,-1756.9257406782374,-6.5389821004472735,-2.2723285781015243
4,80,40121,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908649,0.0001949943359546114,-1762.0637117963502,-3.3285547342590087,-0.3447848261761891
4,81,40122,4,0.9966158829357595,0.0,0.9966158829357595,0.9938978355075105,0.005436094856422594,0.0006660696360103463,-1759.7331654690704,-7.183187006126134,1.179301118410033
4,82,40123,4,0.99728192481869,0.0,0.99728192481869,0.9960149703072144,0.002533909022875746,0.0014511206698532581,-1758.7005367775773,-4.474217046459229,-2.5622975327497217
4,83,40124,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086745,0.0001949943359546136,-1762.0637117963518,-3.3285547342590283,-0.3447848261761933
4,84,40125,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763351,0.002716392151484556,0.0005791469721237317,-1759.917995822034,-4.796434267891326,-1.0226212668600263
4,85,40126,4,0.9939147616869332,0.0,0.9939147616869332,0.9926831621142536,0.00246319914528412,0.004853638740406101,-1766.573033689877,4.38349450533548,-3.5475121722449035
4,86,40127,4,0.9952243976414903,0.0,0.9952243976414903,0.9932824042006629,0.003883986881579573,0.00283360891770115,-1763.864779124281,3.1596330409660256,-5.031905273473278
4,87,40128,4,0.9973036331879834,0.0,0.9973036331879834,0.9954320628386066,0.003743140698678641,0.0008247964626584485,-1768.3473212904203,4.075489580257852,-1.465219646625305
4,88,40129,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280025,0.0004126166591470891,-1761.0307362684584,-4.0557805197398995,-0.6505345685899527
4,89,40130,4,0.9959598899665573,0.0,0.9959598899665573,0.9950890920389182,0.0017415958552030688,0.003169312105822502,-1772.0204448194434,0.6395914227579208,5.64380203989975
4,90,40131,4,0.995042570254783,0.0,0.995042570254783,0.9923458263812676,0.005393487746955728,0.002260685871720403,-1762.201530354097,-6.860463224008237,3.324942221318705
4,91,40132,4,0.9973461885081917,0.0,0.9973461885081917,0.9963686707068623,0.0019550356025835334,0.0016762936904977654,-1768.352044606374,0.5838412234948132,2.0311520260926663
4,92,40133,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880056,0.000719602050989339,-1763.298481341337,-3.0213853626476244,0.5828153472003245
4,93,40134,4,0.9954530129960597,0.0,0.9954530129960597,0.9927441956650499,0.005417634661944527,0.001838169672949152,-1761.258873595337,-1.2170228115717316,-3.2611549498778
4,94,40135,4,0.9961914778796711,0.0,0.9961914778796711,0.9935647302565415,0.005253495246184039,0.001181774497218035,-1758.0950494557062,-7.229040135091209,-0.41296176598850454
4,95,40136,4,0.9947198476897072,0.0,0.9947198476897072,0.9914978060798384,0.006444083219663017,0.0020581107004426437,-1770.3629148171951,7.839424171930031,-3.2135607115217786
4,96,40137,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.0036913404667731223,0.00017929368083946726,-1765.0652972939172,-0.354059328708463,-0.3176947341604109
4,97,40138,4,0.9961394867825021,0.0,0.9961394867825021,0.9954505998626179,0.0013777738396935104,0.0031716262976324828,-1771.3707728800998,-0.010080516587006483,5.643802039899779
4,98,40139,4,0.9973036331879835,0.0,0.9973036331879835,0.9954320628386067,0.003743140698678577,0.0008247964626584443,-1768.347321290419,4.075489580257919,-1.465219646625296
4,99,40140,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586795,0.000194994335954614,-1763.5485389410442,-1.8437275895674115,-0.34478482617619416
4,100,40141,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086498,0.00019499433595461364,-1762.0637117963513,-3.3285547342590323,-0.34478482617619327
5,1,50042,5,0.9954561140407621,0.0,0.9954561140407621,0.993667999878638,0.0035762283241728594,0.0027557717971326326,-1762.897823866466,2.0498744077289555,-4.889101898049499
5,2,50043,5,0.993030406946481,0.0,0.993030406946481,0.9905250911187021,0.005010631655483189,0.004464277225758729,-1768.5025450989476,-0.5515039324377972,3.316997674599974
5,3,50044,5,0.9961996748608408,0.0,0.9961996748608408,0.9934548885103568,0.005489572700892673,0.0010555387886940833,-1758.9489112996885,-7.277871523155826,0.48973146605765205
5,4,50045,5,0.9945274379715117,0.0,0.9945274379715117,0.9913108093659009,0.006433257211146564,0.0022559334228963086,-1764.0720130776856,-4.989980500419586,3.32494222131872
5,5,50046,5,0.9949027291293966,0.0,0.9949027291293966,0.992974770364597,0.0038559175295242313,0.0031693121058225028,-1768.2553334703177,-3.1255199263628213,5.643802039899736
5,6,50047,5,0.9953603075453129,0.0,0.9953603075453129,0.9932368940847794,0.004246826920991659,0.0025162789941724686,-1761.9775327480897,-7.53376527273698,3.774246664039313
5,7,50048,5,0.9926876516560114,0.0,0.9926876516560114,0.9885323840163797,0.008310535279188515,0.003157080704375803,-1766.5841405884548,-4.794859168897813,5.641948400565204
5,8,50049,5,0.9951233477146953,0.0,0.9951233477146953,0.9938025350260007,0.00264162537731436,0.003555839596628663,-1769.7293883215357,-2.3397799423066514,6.332116907053875
5,9,50050,5,0.9941703710041133,0.0,0.9941703710041133,0.9918070737172471,0.004726594573657598,0.003466331709039036,-1766.2100339351844,-5.699860918777249,6.172843497179806
5,10,50051,5,0.9947482091570902,0.0,0.9947482091570902,0.9921391465861336,0.00521812514183814,0.0026427282719720486,-1765.5460679288958,-4.20424051636339,4.0132570884728285
5,11,50052,5,0.9930815168602068,0.0,0.9930815168602068,0.9892778386848062,0.0076073563507261625,0.0031148049644113083,-1759.086729857434,-10.809780012905035,4.159458513552552
5,12,50053,5,0.9941420184792786,0.0,0.9941420184792786,0.9901604808224099,0.007963075313662306,0.0018764438638713913,-1756.0051659638502,-11.680535050140632,1.9486496572042369
5,13,50054,5,0.9960424403929534,0.0,0.9960424403929534,0.9935472610149688,0.004990358755893707,0.0014623802290808562,-1756.76416024161,-8.823821224313043,-0.14906989086375294
5,14,50055,5,0.9941703710041133,0.0,0.9941703710041133,0.9918070737172471,0.004726594573657597,0.003466331709039015,-1766.2100339351864,-5.699860918777255,6.172843497179776
5,15,50056,5,0.9941703710041133,0.0,0.9941703710041133,0.9918070737172471,0.004726594573657595,0.0034663317090390246,-1766.2100339351869,-5.699860918777255,6.1728434971797945
5,16,50057,5,0.9949027291293966,0.0,0.9949027291293966,0.992974770364597,0.003855917529524195,0.0031693121058224993,-1768.2553334703225,-3.125519926362798,5.643802039899745
5,17,50058,5,0.9971955074211288,0.0,0.9971955074211288,0.9954939698038038,0.003403075234574495,0.0011029549615650491,-1760.211206432903,-5.430823830400693,-0.09502109348353177
5,18,50059,5,0.9925962965774163,0.0,0.9925962965774163,0.9907265942386945,0.0037394046773688155,0.005534001083880571,-1765.5170690246812,4.551849379358874,-4.771831711471114
5,19,50060,5,0.9965663832894512,0.0,0.9965663832894512,0.9947410749662042,0.003650616646418768,0.0016083083873206655,-1761.431078070255,-6.464304910040129,2.158331623508691
5,20,50061,5,0.9947061124216178,0.0,0.9947061124216178,0.9916698066605312,0.006072611522098181,0.002257581817314356,-1763.42234113834,-5.639652439764496,3.3249422213187176
5,21,50062,5,0.9951236125896576,0.0,0.9951236125896576,0.9925048069966107,0.005237611186018593,0.002257581817314356,-1764.907168283034,-4.154825295072791,3.324942221318718
5,22,50063,5,0.9943474871164165,0.0,0.9943474871164165,0.9892406687116065,0.010213636809545684,0.00054569447879208,-1776.8988279304701,11.45115662856954,-0.28938005488560664
5,23,50064,5,0.993963275760097,0.0,0.993963275760097,0.9898016215907083,0.008323308338702448,0.0018750700705329622,-1756.6548379031963,-11.030863110795737,1.9486496572042558
5,24,50065,5,0.996566383289451,0.0,0.996566383289451,0.9947410749662039,0.0036506166464187807,0.0016083083873206728,-1761.4310780702565,-6.464304910040158,2.1583316235086816
5,25,50066,5,0.9955877582952208,0.0,0.9955877582952208,0.9925811300528287,0.00601325648470935,0.0014056134624057881,-1767.5884734552953,-0.6516943511737374,2.5031164496848968
5,26,50067,5,0.9925056458770118,0.0,0.9925056458770118,0.9873274106710994,0.010356470411750845,0.00231611891709423,-1777.7257432216736,16.158964237335276,-4.170272372446796
5,27,50068,5,0.9939162523663055,0.0,0.9939162523663055,0.9897097180160767,0.008413068700382442,0.0018772132834845737,-1759.8546771123201,-4.903005239072206,-0.9793690053942241
5,28,50069,5,0.9954561140407621,0.0,0.9954561140407621,0.993667999878638,0.0035762283241728685,0.0027557717971326318,-1762.897823866467,2.049874407728934,-4.8891018980495
5,29,50070,5,0.9954510933878545,0.0,0.9954510933878545,0.9923041429241024,0.006293900927429161,0.001401956148412098,-1762.5989671941102,-3.006435323891457,-0.13164883878347816
5,30,50071,5,0.9953603075453129,0.0,0.9953603075453129,0.9932368940847794,0.004246826920991645,0.0025162789941724677,-1761.9775327480893,-7.533765272736954,3.7742466640393104
5,31,50072,5,0.994108861974384,0.0,0.994108861974384,0.9918258360860591,0.004566051776575132,0.0036081121373098637,-1774.2308788372384,3.1993201448557453,5.294507335595468
5,32,50073,5,0.9916410734482524,0.0,0.9916410734482524,0.9881979467319787,0.006886253432472806,0.004915799835492579,-1764.659964365183,-9.855404322877725,8.778317331273998
5,33,50074,5,0.9960191288460288,0.0,0.9960191288460288,0.9930930224207268,0.005852212850528599,0.0010547647286881638,-1759.5985832390352,-6.628199583810889,0.4897314660576403
5,34,50075,5,0.9949027291293966,0.0,0.9949027291293966,0.992974770364597,0.0038559175295242113,0.003169312105822496,-1768.2553334703234,-3.1255199263628595,5.643802039899741
5,35,50076,5,0.9961996748608408,0.0,0.9961996748608408,0.9934548885103568,0.005489572700892692,0.0010555387886940861,-1758.9489112996903,-7.277871523155792,0.48973146605764517
5,36,50077,5,0.9950376481492462,0.0,0.9950376481492462,0.9926676253439669,0.004740045610483729,0.002592329045493034,-1761.1230277671254,-0.014890646259084539,-4.599132943401276
5,37,50078,5,0.996985649921123,0.0,0.996985649921123,0.9955796082295479,0.002812083383074906,0.0016083083873206642,-1762.9159052149464,-4.979477765348502,2.1583316235086984
