Beta,Initialization,Seed,Acceptance Rate,Raw Score,Connectivity Penalty,Adjusted Score,Cross-Partition Bonds,Actual k
20.0,58,99,0.8944,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,59,100,0.8769,0.9977472393177109,0.0,0.9977472393177109,3,4
20.0,60,101,0.8821,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,61,102,0.8743,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,62,103,0.8702,0.998027113231188,0.0,0.998027113231188,3,4
20.0,63,104,0.8633,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,64,105,0.8852,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,65,106,0.877,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,66,107,0.876,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,67,108,0.8849,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,68,109,0.8818,0.9969208790371012,0.0,0.9969208790371012,3,4
20.0,69,110,0.8786,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,70,111,0.9089,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,71,112,0.9077,0.9973643568900364,0.0,0.9973643568900364,3,4
20.0,72,113,0.8685,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,73,114,0.8761,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,74,115,0.8817,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,75,116,0.8849,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,76,117,0.8721,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,77,118,0.8829,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,78,119,0.8905,0.998027113231188,0.0,0.998027113231188,3,4
20.0,79,120,0.8903,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,80,121,0.8865,0.9979978148229752,0.0,0.9979978148229752,3,4
20.0,81,122,0.8731,0.9974711003804021,0.0,0.9974711003804021,3,4
20.0,82,123,0.8934,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,83,124,0.8723,0.9977385044407922,0.0,0.9977385044407922,3,4
20.0,84,125,0.8715,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,85,126,0.8874,0.9977806774175232,0.0,0.9977806774175232,3,4
20.0,86,127,0.9013,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,87,128,0.8874,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,88,129,0.8615,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,89,130,0.8792,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,90,131,0.863,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,91,132,0.8929,0.9982562434698181,0.0,0.9982562434698181,3,4
20.0,92,133,0.8789,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,93,134,0.8845,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,94,135,0.8985,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,95,136,0.8759,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,96,137,0.8769,0.9985308298898365,0.0,0.9985308298898365,3,4
20.0,97,138,0.8906,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,98,139,0.8853,0.9975156753630868,0.0,0.9975156753630868,4,4
20.0,99,140,0.8893,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,100,141,0.887,0.9982562434698181,0.0,0.9982562434698181,3,4
50.0,1,42,0.7366,0.9977093636168347,0.0,0.9977093636168347,3,4
50.0,2,43,0.7395,0.9985459551830359,0.0,0.9985459551830359,3,4
50.0,3,44,0.7305,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,4,45,0.7552,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,5,46,0.6937,0.9971369065197089,0.0,0.9971369065197089,3,4
50.0,6,47,0.7192,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,7,48,0.7287,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,8,49,0.7458,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,9,50,0.7254,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,10,51,0.7171,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,11,52,0.7213,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,12,53,0.7429,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,13,54,0.7211,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,14,55,0.6977,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,15,56,0.7255,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,16,57,0.7337,0.9985459551830359,0.0,0.9985459551830359,3,4
50.0,17,58,0.6968,0.9977086599291826,0.0,0.9977086599291826,3,4
50.0,18,59,0.7264,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,19,60,0.7367,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,20,61,0.7397,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,21,62,0.6865,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,22,63,0.7278,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,23,64,0.6962,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,24,65,0.7073,0.9985459551830359,0.0,0.9985459551830359,3,4
50.0,25,66,0.7026,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,26,67,0.7316,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,27,68,0.7386,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,28,69,0.7034,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,29,70,0.7275,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,30,71,0.6789,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,31,72,0.7066,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,32,73,0.6994,0.9974646417553484,0.0,0.9974646417553484,3,4
50.0,33,74,0.707,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,34,75,0.7041,0.9974646417553484,0.0,0.9974646417553484,3,4
50.0,35,76,0.7086,0.9979194527921235,0.0,0.9979194527921235,3,4
50.0,36,77,0.7411,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,37,78,0.7059,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,38,79,0.7108,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,39,80,0.6959,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,40,81,0.7114,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,41,82,0.6976,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,42,83,0.7103,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,43,84,0.6812,0.9977385044407922,0.0,0.9977385044407922,3,4
50.0,44,85,0.7136,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,45,86,0.7242,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,46,87,0.7456,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,47,88,0.7255,0.9973725950392733,0.0,0.9973725950392733,3,4
50.0,48,89,0.7339,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,49,90,0.7287,0.9987584244686464,0.0,0.9987584244686464,3,4
50.0,50,91,0.741,0.9973643568900364,0.0,0.9973643568900364,3,4
50.0,51,92,0.7327,0.9985459551830358,0.0,0.9985459551830358,3,4
50.0,52,93,0.7217,0.9977806774175231,0.0,0.9977806774175231,3,4
50.0,53,94,0.7093,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,54,95,0.6878,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,55,96,0.7156,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,56,97,0.7016,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,57,98,0.7154,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,58,99,0.692,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,59,100,0.6959,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,60,101,0.6906,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,61,102,0.7249,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,62,103,0.701,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,63,104,0.6925,0.9977806774175232,0.0,0.9977806774175232,3,4
50.0,64,105,0.682,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,65,106,0.7211,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,66,107,0.7282,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,67,108,0.7541,0.9974711003804021,0.0,0.9974711003804021,3,4
50.0,68,109,0.6663,0.9985308298898365,0.0,0.9985308298898365,3,4
50.0,69,110,0.7111,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,70,111,0.7122,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,71,112,0.6883,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,72,113,0.7363,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,73,114,0.7081,0.9985308298898365,0.0,0.9985308298898365,3,4
50.0,74,115,0.74,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,75,116,0.6882,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,76,117,0.7573,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,77,118,0.72,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,78,119,0.6691,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,79,120,0.7423,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,80,121,0.6995,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,81,122,0.7488,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,82,123,0.7614,0.9973775183227614,0.0,0.9973775183227614,3,4
50.0,83,124,0.7238,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,84,125,0.6973,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,85,126,0.7271,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,86,127,0.7099,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,87,128,0.7196,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,88,129,0.736,0.9979978148229752,0.0,0.9979978148229752,3,4
50.0,89,130,0.7133,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,90,131,0.7321,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,91,132,0.7249,0.9980571907631703,0.0,0.9980571907631703,3,4
50.0,92,133,0.7228,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,93,134,0.6996,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,94,135,0.7322,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,95,136,0.6864,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,96,137,0.7007,0.9978968545615645,0.0,0.9978968545615645,3,4
50.0,97,138,0.7338,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,98,139,0.7251,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,99,140,0.6895,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,100,141,0.6935,0.9979194527921237,0.0,0.9979194527921237,3,4
100.0,1,42,0.4756,0.9964125546363469,0.0,0.9964125546363469,3,4
100.0,2,43,0.5038,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,3,44,0.4721,0.9977472393177109,0.0,0.9977472393177109,3,4
100.0,4,45,0.4923,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,5,46,0.4432,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,6,47,0.4889,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,7,48,0.4652,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,8,49,0.5255,0.9977385044407922,0.0,0.9977385044407922,3,4
100.0,9,50,0.44,0.9977806774175232,0.0,0.9977806774175232,3,4
100.0,10,51,0.5466,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,11,52,0.5458,0.9977086599291826,0.0,0.9977086599291826,3,4
100.0,12,53,0.4558,0.9985459551830359,0.0,0.9985459551830359,3,4
100.0,13,54,0.5364,0.9977472393177109,0.0,0.9977472393177109,3,4
100.0,14,55,0.464,0.9979803040190319,0.0,0.9979803040190319,3,4
100.0,15,56,0.4496,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,16,57,0.4823,0.9985459551830359,0.0,0.9985459551830359,3,4
100.0,17,58,0.5302,0.9973643568900364,0.0,0.9973643568900364,3,4
100.0,18,59,0.5244,0.9969025445415198,0.0,0.9969025445415198,4,4
100.0,19,60,0.5437,0.9967663114307456,0.0,0.9967663114307456,3,4
100.0,20,61,0.437,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,21,62,0.4464,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,22,63,0.4295,0.9974646417553484,0.0,0.9974646417553484,3,4
100.0,23,64,0.4965,0.9979978148229752,0.0,0.9979978148229752,3,4
100.0,24,65,0.4994,0.9987584244686464,0.0,0.9987584244686464,3,4
100.0,25,66,0.4027,0.9977806774175231,0.0,0.9977806774175231,3,4
100.0,26,67,0.5029,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,27,68,0.5127,0.9977086599291826,0.0,0.9977086599291826,3,4
100.0,28,69,0.5808,0.9967364901227526,0.0,0.9967364901227526,5,4
100.0,29,70,0.5492,0.9977472393177109,0.0,0.9977472393177109,3,4
100.0,30,71,0.5172,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,31,72,0.4987,0.9987584244686465,0.0,0.9987584244686465,3,4
100.0,32,73,0.5156,0.9971529909192425,0.0,0.9971529909192425,3,4
100.0,33,74,0.4284,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,34,75,0.5283,0.9977086599291826,0.0,0.9977086599291826,3,4
100.0,35,76,0.517,0.9941725420947058,0.0,0.9941725420947058,3,4
100.0,36,77,0.4385,0.9980271132311881,0.0,0.9980271132311881,3,4
100.0,37,78,0.5439,0.9982562434698181,0.0,0.9982562434698181,3,4
100.0,38,79,0.5348,0.9977086599291826,0.0,0.9977086599291826,3,4
100.0,39,80,0.4775,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,40,81,0.4667,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,41,82,0.4554,0.9977806774175232,0.0,0.9977806774175232,3,4
100.0,42,83,0.4871,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,43,84,0.5027,0.9973643568900364,0.0,0.9973643568900364,3,4
100.0,44,85,0.4686,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,45,86,0.4592,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,46,87,0.4693,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,47,88,0.476,0.9973203112114869,0.0,0.9973203112114869,5,4
100.0,48,89,0.4758,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,49,90,0.5354,0.9970838951846023,0.0,0.9970838951846023,3,4
100.0,50,91,0.5591,0.9977385044407922,0.0,0.9977385044407922,3,4
100.0,51,92,0.4385,0.9987584244686465,0.0,0.9987584244686465,3,4
100.0,52,93,0.4471,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,53,94,0.4823,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,54,95,0.5193,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,55,96,0.3769,0.9979194527921237,0.0,0.9979194527921237,3,4
100.0,56,97,0.4879,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,57,98,0.4649,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,58,99,0.4543,0.9989220824677357,0.0,0.9989220824677357,3,4
100.0,59,100,0.4409,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,60,101,0.5158,0.9969208790371015,0.0,0.9969208790371015,3,4
100.0,61,102,0.5469,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,62,103,0.5114,0.9980571907631702,0.0,0.9980571907631702,3,4
100.0,63,104,0.4794,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,64,105,0.5021,0.9980571907631702,0.0,0.9980571907631702,3,4
100.0,65,106,0.4793,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,66,107,0.4796,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,67,108,0.4811,0.9974331094015172,0.0,0.9974331094015172,3,4
100.0,68,109,0.5323,0.9977806774175231,0.0,0.9977806774175231,3,4
100.0,69,110,0.4577,0.998027113231188,0.0,0.998027113231188,3,4
100.0,70,111,0.4528,0.9979978148229752,0.0,0.9979978148229752,3,4
100.0,71,112,0.4753,0.9960867581428471,0.0,0.9960867581428471,5,4
100.0,72,113,0.449,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,73,114,0.4901,0.9980571907631702,0.0,0.9980571907631702,3,4
100.0,74,115,0.5721,0.9973775183227614,0.0,0.9973775183227614,3,4
100.0,75,116,0.4755,0.9987584244686465,0.0,0.9987584244686465,3,4
100.0,76,117,0.5995,0.9969013797382854,0.0,0.9969013797382854,3,4
100.0,77,118,0.4764,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,78,119,0.5177,0.9982562434698181,0.0,0.9982562434698181,3,4
100.0,79,120,0.4311,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,80,121,0.4124,0.9979194527921237,0.0,0.9979194527921237,3,4
100.0,81,122,0.5055,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,82,123,0.5762,0.9973775183227614,0.0,0.9973775183227614,3,4
100.0,83,124,0.4951,0.9980571907631703,0.0,0.9980571907631703,3,4
100.0,84,125,0.477,0.9987584244686465,0.0,0.9987584244686465,3,4
100.0,85,126,0.51,0.9977086599291826,0.0,0.9977086599291826,3,4
100.0,86,127,0.4706,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,87,128,0.5088,0.9979803040190321,0.0,0.9979803040190321,3,4
100.0,88,129,0.4402,0.9982562434698182,0.0,0.9982562434698182,3,4
100.0,89,130,0.5403,0.9980571907631702,0.0,0.9980571907631702,3,4
100.0,90,131,0.483,0.9985308298898365,0.0,0.9985308298898365,3,4
100.0,91,132,0.5509,0.9967663114307456,0.0,0.9967663114307456,3,4
100.0,92,133,0.4541,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,93,134,0.4451,0.9987584244686465,0.0,0.9987584244686465,3,4
100.0,94,135,0.4237,0.9994369687820118,0.0,0.9994369687820118,3,4
100.0,95,136,0.4783,0.9977093636168348,0.0,0.9977093636168348,3,4
100.0,96,137,0.5594,0.9985308298898365,0.0,0.9985308298898365,3,4
100.0,97,138,0.4505,0.9968178280822467,0.0,0.9968178280822467,3,4
100.0,98,139,0.4755,0.9977806774175231,0.0,0.9977806774175231,3,4
100.0,99,140,0.578,0.9980571907631702,0.0,0.9980571907631702,3,4
100.0,100,141,0.4824,0.9985308298898365,0.0,0.9985308298898365,3,4
