Test Index,SMILES,Total Atoms,Heavy Atoms,Lambda,Initial Raw Score,Initial Connectivity Penalty,Initial Adjusted Score,Greedy Raw Score,Greedy Connectivity Penalty,Greedy Adjusted Score,MH Raw Score,MH Connectivity Penalty,MH Adjusted Score,MH Minus Greedy Raw,MH Minus Greedy Adjusted,Successful Initializations
6126,CC1=NCC(O1)C(N)=O,17,9,0.1,0.9889018192861745,0.0,0.9889018192861745,0.9937326042170054,0.0,0.9937326042170054,0.9981885476221269,0.0,0.9981885476221269,0.0044559434051214975,0.0044559434051214975,100
6126,CC1=NCC(O1)C(N)=O,17,9,0.5,0.9889018192861745,0.0,0.9889018192861745,0.9937326042170054,0.0,0.9937326042170054,0.9976778088382895,0.0,0.9976778088382895,0.003945204621284049,0.003945204621284049,100
6126,CC1=NCC(O1)C(N)=O,17,9,1.0,0.9889018192861745,0.0,0.9889018192861745,0.9937326042170054,0.0,0.9937326042170054,0.9968648564970902,0.0,0.9968648564970902,0.003132252280084931,0.003132252280084931,100
6126,CC1=NCC(O1)C(N)=O,17,9,1.5,0.9889018192861745,0.0,0.9889018192861745,0.9937326042170054,0.0,0.9937326042170054,0.9962098304204398,0.0,0.9962098304204398,0.0024772262034343673,0.0024772262034343673,100
7256,CC12C3C(CN13)OC2=O,16,9,0.01,0.9833647055790435,0.0,0.9833647055790435,0.9937181632225142,0.01625,0.9935556632225142,0.9975023479975539,0.0,0.9975023479975539,0.0037841847750396396,0.003946684775039636,100
7256,CC12C3C(CN13)OC2=O,16,9,0.1,0.9833647055790435,0.0,0.9833647055790435,0.9911218596605044,0.0,0.9911218596605044,0.9974397520382132,0.0,0.9974397520382132,0.006317892377708931,0.006317892377708931,100
7256,CC12C3C(CN13)OC2=O,16,9,0.5,0.9833647055790435,0.0,0.9833647055790435,0.9911218596605044,0.0,0.9911218596605044,0.9970121495039518,0.0,0.9970121495039518,0.005890289843447494,0.005890289843447494,100
7256,CC12C3C(CN13)OC2=O,16,9,1.0,0.9833647055790435,0.0,0.9833647055790435,0.9911218596605044,0.0,0.9911218596605044,0.9965736411312451,0.0,0.9965736411312451,0.005451781470740764,0.005451781470740764,100
7256,CC12C3C(CN13)OC2=O,16,9,1.5,0.9833647055790435,0.0,0.9833647055790435,0.9911218596605044,0.0,0.9911218596605044,0.9958309847323439,0.0,0.9958309847323439,0.0047091250718394526,0.0047091250718394526,100
7841,N#CC12OCC(O1)C=C2,14,9,0.01,0.9824920970807515,0.0,0.9824920970807515,0.992115858488058,0.022857142857142857,0.9918872870594865,0.9963895883277185,0.0,0.9963895883277185,0.00427372983966059,0.004502301268232021,100
7841,N#CC12OCC(O1)C=C2,14,9,0.1,0.9824920970807515,0.0,0.9824920970807515,0.9894985809038012,0.0,0.9894985809038012,0.9963191926036685,0.0,0.9963191926036685,0.006820611699867417,0.006820611699867417,100
7841,N#CC12OCC(O1)C=C2,14,9,0.5,0.9824920970807515,0.0,0.9824920970807515,0.9894985809038012,0.0,0.9894985809038012,0.995930163421179,0.0,0.995930163421179,0.006431582517377879,0.006431582517377879,100
7841,N#CC12OCC(O1)C=C2,14,9,1.0,0.9824920970807515,0.0,0.9824920970807515,0.9894985809038012,0.0,0.9894985809038012,0.9950707174458674,0.0,0.9950707174458674,0.005572136542066125,0.005572136542066125,100
7841,N#CC12OCC(O1)C=C2,14,9,1.5,0.9824920970807515,0.0,0.9824920970807515,0.9894985809038012,0.0,0.9894985809038012,0.9940399942766498,0.0,0.9940399942766498,0.00454141337284863,0.00454141337284863,100
8023,C1OC11C2C3CN2C13,15,8,0.01,0.9682443700194043,0.0,0.9682443700194043,0.9927615571275846,0.010666666666666666,0.992654890460918,0.9980838164759096,0.0,0.9980838164759096,0.005322259348324909,0.005428926014991573,100
8023,C1OC11C2C3CN2C13,15,8,0.1,0.9682443700194043,0.0,0.9682443700194043,0.9846711637952649,0.0,0.9846711637952649,0.9979839580842629,0.0,0.9979839580842629,0.013312794288998054,0.013312794288998054,100
8023,C1OC11C2C3CN2C13,15,8,0.5,0.9682443700194043,0.0,0.9682443700194043,0.9846711637952649,0.0,0.9846711637952649,0.9978108223309587,0.0,0.9978108223309587,0.01313965853569387,0.01313965853569387,100
8023,C1OC11C2C3CN2C13,15,8,1.0,0.9682443700194043,0.0,0.9682443700194043,0.9846711637952649,0.0,0.9846711637952649,0.9971272988506995,0.0,0.9971272988506995,0.012456135055434614,0.012456135055434614,100
8023,C1OC11C2C3CN2C13,15,8,1.5,0.9682443700194043,0.0,0.9682443700194043,0.9846711637952649,0.0,0.9846711637952649,0.9956899614527027,0.0,0.9956899614527027,0.011018797657437908,0.011018797657437908,100
8482,O=CC1OCC11CCO1,17,9,0.01,0.9861364981148122,0.0,0.9861364981148122,0.9929032631557131,0.028235294117647056,0.9926209102145366,0.9977954045487992,0.0,0.9977954045487992,0.004892141393086159,0.00517449433426263,100
8482,O=CC1OCC11CCO1,17,9,0.1,0.9861364981148122,0.0,0.9861364981148122,0.9903921321352194,0.0,0.9903921321352194,0.9978115665266486,0.0,0.9978115665266486,0.007419434391429321,0.007419434391429321,100
8482,O=CC1OCC11CCO1,17,9,0.5,0.9861364981148122,0.0,0.9861364981148122,0.9903921321352194,0.0,0.9903921321352194,0.9970751472132625,0.0,0.9970751472132625,0.006683015078043234,0.006683015078043234,100
8482,O=CC1OCC11CCO1,17,9,1.0,0.9861364981148122,0.0,0.9861364981148122,0.9903921321352194,0.0,0.9903921321352194,0.9959674752655776,0.0,0.9959674752655776,0.005575343130358258,0.005575343130358258,100
8482,O=CC1OCC11CCO1,17,9,1.5,0.9861364981148122,0.0,0.9861364981148122,0.9903921321352194,0.0,0.9903921321352194,0.9948298244858015,0.0,0.9948298244858015,0.004437692350582137,0.004437692350582137,100
9904,OC12C=CC3OC1C2O3,15,9,0.01,0.9812394237933958,0.0,0.9812394237933958,0.9922783806316773,0.02066666666666667,0.9920717139650105,0.9968123899088261,0.008,0.9967323899088263,0.004534009277149072,0.004660675943815739,100
9904,OC12C=CC3OC1C2O3,15,9,0.1,0.9812394237933958,0.0,0.9812394237933958,0.9895024943129295,0.0,0.9895024943129295,0.9968024715037496,0.0,0.9968024715037496,0.007299977190820057,0.007299977190820057,100
9904,OC12C=CC3OC1C2O3,15,9,0.5,0.9812394237933958,0.0,0.9812394237933958,0.9895024943129295,0.0,0.9895024943129295,0.9963446376356301,0.0,0.9963446376356301,0.006842143322700521,0.006842143322700521,100
9904,OC12C=CC3OC1C2O3,15,9,1.0,0.9812394237933958,0.0,0.9812394237933958,0.9895024943129295,0.0,0.9895024943129295,0.9954994227429828,0.0,0.9954994227429828,0.005996928430053301,0.005996928430053301,100
9904,OC12C=CC3OC1C2O3,15,9,1.5,0.9812394237933958,0.0,0.9812394237933958,0.9895024943129295,0.0,0.9895024943129295,0.994509818675573,0.0,0.994509818675573,0.005007324362643529,0.005007324362643529,100
11227,NC(C#C)(C#N)C1CO1,15,9,0.01,0.9847839952814975,0.0,0.9847839952814975,0.9929374195921025,0.022666666666666665,0.9927107529254359,0.9976991340493367,0.0,0.9976991340493367,0.004761714457234278,0.004988381123900938,100
11227,NC(C#C)(C#N)C1CO1,15,9,0.1,0.9847839952814975,0.0,0.9847839952814975,0.9901469389111086,0.0,0.9901469389111086,0.9975529220080134,0.0,0.9975529220080134,0.007405983096904764,0.007405983096904764,100
11227,NC(C#C)(C#N)C1CO1,15,9,0.5,0.9847839952814975,0.0,0.9847839952814975,0.9901469389111086,0.0,0.9901469389111086,0.9965842149223987,0.0,0.9965842149223987,0.006437276011290029,0.006437276011290029,100
11227,NC(C#C)(C#N)C1CO1,15,9,1.0,0.9847839952814975,0.0,0.9847839952814975,0.9901469389111086,0.0,0.9901469389111086,0.9951472075684774,0.0,0.9951472075684774,0.0050002686573686495,0.0050002686573686495,100
11227,NC(C#C)(C#N)C1CO1,15,9,1.5,0.9847839952814975,0.0,0.9847839952814975,0.9901469389111086,0.0,0.9901469389111086,0.9940088988400513,0.0,0.9940088988400513,0.0038619599289426076,0.0038619599289426076,100
11591,O=CC1=CC(=O)C(=O)C1,13,9,0.01,0.9839668052887717,0.0,0.9839668052887717,0.9910429684931776,0.025384615384615387,0.9907891223393315,0.996297414263771,0.003076923076923077,0.9962666450330019,0.005254445770593446,0.0054775226936703645,100
11591,O=CC1=CC(=O)C(=O)C1,13,9,0.1,0.9839668052887717,0.0,0.9839668052887717,0.9884600444836441,0.0,0.9884600444836441,0.9959452428104452,0.0,0.9959452428104452,0.007485198326801105,0.007485198326801105,100
11591,O=CC1=CC(=O)C(=O)C1,13,9,0.5,0.9839668052887717,0.0,0.9839668052887717,0.9884600444836441,0.0,0.9884600444836441,0.995173390195755,0.0,0.995173390195755,0.006713345712110936,0.006713345712110936,100
11591,O=CC1=CC(=O)C(=O)C1,13,9,1.0,0.9839668052887717,0.0,0.9839668052887717,0.9884600444836441,0.0,0.9884600444836441,0.9930051022327525,0.0,0.9930051022327525,0.00454505774910842,0.00454505774910842,100
11591,O=CC1=CC(=O)C(=O)C1,13,9,1.5,0.9839668052887717,0.0,0.9839668052887717,0.9884600444836441,0.0,0.9884600444836441,0.9915613287840547,0.0,0.9915613287840547,0.003101284300410634,0.003101284300410634,100
13606,O=C1CC2(CC1O2)C#C,15,9,0.01,0.9853240809160415,0.0,0.9853240809160415,0.9936515314172029,0.022666666666666665,0.9934248647505362,0.997488567835287,0.0,0.997488567835287,0.0038370364180842333,0.004063703084750897,100
13606,O=C1CC2(CC1O2)C#C,15,9,0.1,0.9853240809160415,0.0,0.9853240809160415,0.9911733604524698,0.0,0.9911733604524698,0.9975296809719264,0.0,0.9975296809719264,0.006356320519456446,0.006356320519456446,100
13606,O=C1CC2(CC1O2)C#C,15,9,0.5,0.9853240809160415,0.0,0.9853240809160415,0.9907794468546851,0.0,0.9907794468546851,0.9973061125820826,0.0,0.9973061125820826,0.006526665727397434,0.006526665727397434,100
13606,O=C1CC2(CC1O2)C#C,15,9,1.0,0.9853240809160415,0.0,0.9853240809160415,0.9907794468546851,0.0,0.9907794468546851,0.9967596282936337,0.0,0.9967596282936337,0.005980181438948582,0.005980181438948582,100
13606,O=C1CC2(CC1O2)C#C,15,9,1.5,0.9853240809160415,0.0,0.9853240809160415,0.9907794468546851,0.0,0.9907794468546851,0.9961368410591723,0.0,0.9961368410591723,0.005357394204487071,0.005357394204487071,100
14171,CC1C2CC2(C)C1=NO,20,9,0.01,0.9870406237728858,0.0,0.9870406237728858,0.993126405446012,0.053,0.9925964054460121,0.9983603207392613,0.002,0.9983403207392613,0.00523391529324916,0.005743915293249155,100
14171,CC1C2CC2(C)C1=NO,20,9,0.1,0.9870406237728858,0.0,0.9870406237728858,0.9910261871638998,0.0,0.9910261871638998,0.9982439746022898,0.0,0.9982439746022898,0.007217787438389994,0.007217787438389994,100
14171,CC1C2CC2(C)C1=NO,20,9,0.5,0.9870406237728858,0.0,0.9870406237728858,0.990861253832843,0.0,0.990861253832843,0.997573819735069,0.0,0.997573819735069,0.006712565902226064,0.006712565902226064,100
14171,CC1C2CC2(C)C1=NO,20,9,1.0,0.9870406237728858,0.0,0.9870406237728858,0.990861253832843,0.0,0.990861253832843,0.9965623979249009,0.0,0.9965623979249009,0.005701144092057955,0.005701144092057955,100
14171,CC1C2CC2(C)C1=NO,20,9,1.5,0.9870406237728858,0.0,0.9870406237728858,0.990861253832843,0.0,0.990861253832843,0.9958726253139956,0.0,0.9958726253139956,0.005011371481152637,0.005011371481152637,100
15568,COC12C(C)C1CC2C,23,9,0.01,0.9903716716557593,0.0,0.9903716716557593,0.9952956372512475,0.03304347826086956,0.9949652024686386,0.9984198898323872,0.0,0.9984198898323872,0.003124252581139777,0.0034546873637484755,100
15568,COC12C(C)C1CC2C,23,9,0.1,0.9903716716557593,0.0,0.9903716716557593,0.9919316166666339,0.0,0.9919316166666339,0.9983505563716585,0.0,0.9983505563716585,0.006418939705024558,0.006418939705024558,100
15568,COC12C(C)C1CC2C,23,9,0.5,0.9903716716557593,0.0,0.9903716716557593,0.9919316166666339,0.0,0.9919316166666339,0.9979027412235443,0.0,0.9979027412235443,0.00597112455691039,0.00597112455691039,100
15568,COC12C(C)C1CC2C,23,9,1.0,0.9903716716557593,0.0,0.9903716716557593,0.9919316166666339,0.0,0.9919316166666339,0.9972679302952546,0.0,0.9972679302952546,0.005336313628620832,0.005336313628620832,100
15568,COC12C(C)C1CC2C,23,9,1.5,0.9903716716557593,0.0,0.9903716716557593,0.9919316166666339,0.0,0.9919316166666339,0.9966288733433859,0.0,0.9966288733433859,0.004697256676752002,0.004697256676752002,100
16045,CC#CC1CC(C)C1O,21,9,0.01,0.991400959112122,0.0,0.991400959112122,0.9963184687122929,0.02333333333333333,0.9960851353789595,0.9990487870134177,0.0,0.9990487870134177,0.002730318301124848,0.0029636516344581777,100
16045,CC#CC1CC(C)C1O,21,9,0.1,0.991400959112122,0.0,0.991400959112122,0.9940446016906235,0.0,0.9940446016906235,0.9989883451563005,0.0,0.9989883451563005,0.00494374346567707,0.00494374346567707,100
16045,CC#CC1CC(C)C1O,21,9,0.5,0.991400959112122,0.0,0.991400959112122,0.9940446016906235,0.0,0.9940446016906235,0.9987603167047984,0.0,0.9987603167047984,0.004715715014174812,0.004715715014174812,100
16045,CC#CC1CC(C)C1O,21,9,1.0,0.991400959112122,0.0,0.991400959112122,0.9940446016906235,0.0,0.9940446016906235,0.9981086604328274,0.0,0.9981086604328274,0.004064058742204037,0.004064058742204037,100
16045,CC#CC1CC(C)C1O,21,9,1.5,0.991400959112122,0.0,0.991400959112122,0.9940446016906235,0.0,0.9940446016906235,0.9975920241055869,0.0,0.9975920241055869,0.003547422414963367,0.003547422414963367,100
16208,CC1N2CC2(C#C)C1=O,16,9,0.01,0.9876423794339526,0.0,0.9876423794339526,0.9939400706053897,0.021875,0.9937213206053898,0.9978964206581604,0.0,0.9978964206581604,0.003956350052770715,0.004175100052770711,100
16208,CC1N2CC2(C#C)C1=O,16,9,0.1,0.9876423794339526,0.0,0.9876423794339526,0.9919607535875905,0.0,0.9919607535875905,0.9978712663525279,0.0,0.9978712663525279,0.0059105127649374655,0.0059105127649374655,100
16208,CC1N2CC2(C#C)C1=O,16,9,0.5,0.9876423794339526,0.0,0.9876423794339526,0.9919607535875905,0.0,0.9919607535875905,0.9976333649527005,0.0,0.9976333649527005,0.0056726113651100986,0.0056726113651100986,100
16208,CC1N2CC2(C#C)C1=O,16,9,1.0,0.9876423794339526,0.0,0.9876423794339526,0.9919607535875905,0.0,0.9919607535875905,0.9963794439469364,0.0,0.9963794439469364,0.004418690359345992,0.004418690359345992,100
16208,CC1N2CC2(C#C)C1=O,16,9,1.5,0.9876423794339526,0.0,0.9876423794339526,0.9919607535875905,0.0,0.9919607535875905,0.9957161383357831,0.0,0.9957161383357831,0.003755384748192677,0.003755384748192677,100
19388,CC12COCC1(C)C2O,21,9,0.01,0.9878346049583889,0.0,0.9878346049583889,0.9950607896411899,0.022857142857142857,0.9948322182126187,0.9980327201239595,0.0,0.9980327201239595,0.0029719304827694314,0.003200501911340855,100
19388,CC12COCC1(C)C2O,21,9,0.1,0.9878346049583889,0.0,0.9878346049583889,0.9921161761025808,0.0,0.9921161761025808,0.9979773338531753,0.0,0.9979773338531753,0.0058611577505943,0.0058611577505943,100
19388,CC12COCC1(C)C2O,21,9,0.5,0.9878346049583889,0.0,0.9878346049583889,0.9915595365984358,0.0,0.9915595365984358,0.9973242330754105,0.0,0.9973242330754105,0.005764696476974779,0.005764696476974779,100
19388,CC12COCC1(C)C2O,21,9,1.0,0.9878346049583889,0.0,0.9878346049583889,0.9915595365984358,0.0,0.9915595365984358,0.9966962455372348,0.0,0.9966962455372348,0.0051367089387990925,0.0051367089387990925,100
19388,CC12COCC1(C)C2O,21,9,1.5,0.9878346049583889,0.0,0.9878346049583889,0.9915595365984358,0.0,0.9915595365984358,0.9959905507068499,0.0,0.9959905507068499,0.004431014108414205,0.004431014108414205,100
20385,CCC(COC=N)=NO,19,9,0.01,0.9906224374835871,0.0,0.9906224374835871,0.9939300121133755,0.002105263157894737,0.9939089594817965,0.9982779618533332,0.022105263157894735,0.9980569092217542,0.004347949739957696,0.004147949739957687,100
20385,CCC(COC=N)=NO,19,9,0.1,0.9906224374835871,0.0,0.9906224374835871,0.9931475568166861,0.0,0.9931475568166861,0.9979481051877062,0.0,0.9979481051877062,0.004800548371019929,0.004800548371019929,100
20385,CCC(COC=N)=NO,19,9,0.5,0.9906224374835871,0.0,0.9906224374835871,0.9931475568166861,0.0,0.9931475568166861,0.9972915858888475,0.0,0.9972915858888475,0.004144029072161182,0.004144029072161182,100
20385,CCC(COC=N)=NO,19,9,1.0,0.9906224374835871,0.0,0.9906224374835871,0.9931475568166861,0.0,0.9931475568166861,0.9959894589600831,0.0,0.9959894589600831,0.002841902143396824,0.002841902143396824,100
20385,CCC(COC=N)=NO,19,9,1.5,0.9906224374835871,0.0,0.9906224374835871,0.9931475568166861,0.0,0.9931475568166861,0.9952943652360589,0.0,0.9952943652360589,0.0021468084193726634,0.0021468084193726634,100
23036,NC(=O)C(=O)C(O)CO,16,9,0.01,0.9908607125087555,0.0,0.9908607125087555,0.9936819864169357,0.013125,0.9935507364169357,0.9971476471327476,0.0075,0.9970726471327476,0.0034656607158118913,0.0035219107158118903,100
23036,NC(=O)C(=O)C(O)CO,16,9,0.1,0.9908607125087555,0.0,0.9908607125087555,0.9923996593194774,0.0,0.9923996593194774,0.9969616773265452,0.0,0.9969616773265452,0.0045620180070677615,0.0045620180070677615,100
23036,NC(=O)C(=O)C(O)CO,16,9,0.5,0.9908607125087555,0.0,0.9908607125087555,0.9923996593194774,0.0,0.9923996593194774,0.9965385656036304,0.0,0.9965385656036304,0.004138906284153107,0.004138906284153107,100
23036,NC(=O)C(=O)C(O)CO,16,9,1.0,0.9908607125087555,0.0,0.9908607125087555,0.9923996593194774,0.0,0.9923996593194774,0.9953201207982141,0.0,0.9953201207982141,0.002920461478736738,0.002920461478736738,100
23036,NC(=O)C(=O)C(O)CO,16,9,1.5,0.9908607125087555,0.0,0.9908607125087555,0.9923996593194774,0.0,0.9923996593194774,0.9945148282169388,0.0,0.9945148282169388,0.0021151688974614647,0.0021151688974614647,100
25709,C1NC2C3COCC12O3,18,9,0.01,0.9840177503222344,0.0,0.9840177503222344,0.9936702200953834,0.022777777777777775,0.9934424423176057,0.9978903926754914,0.0,0.9978903926754914,0.004220172580107873,0.004447950357885645,100
25709,C1NC2C3COCC12O3,18,9,0.1,0.9840177503222344,0.0,0.9840177503222344,0.9887641811313415,0.0,0.9887641811313415,0.997881822236684,0.0,0.997881822236684,0.009117641105342451,0.009117641105342451,100
25709,C1NC2C3COCC12O3,18,9,0.5,0.9840177503222344,0.0,0.9840177503222344,0.9884770328604534,0.0,0.9884770328604534,0.9975504164774245,0.0,0.9975504164774245,0.009073383616970956,0.009073383616970956,100
25709,C1NC2C3COCC12O3,18,9,1.0,0.9840177503222344,0.0,0.9840177503222344,0.9884770328604534,0.0,0.9884770328604534,0.9970079418279618,0.0,0.9970079418279618,0.00853090896750842,0.00853090896750842,100
25709,C1NC2C3COCC12O3,18,9,1.5,0.9840177503222344,0.0,0.9840177503222344,0.9884770328604534,0.0,0.9884770328604534,0.9956806305913282,0.0,0.9956806305913282,0.007203597730874649,0.007203597730874649,100
