Beta,Initialization,Seed,Raw Score,Connectivity Penalty,Adjusted Score,Cross-Partition Bonds,Actual k
50.0,9,50,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,10,51,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,11,52,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,12,53,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,13,54,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,14,55,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,15,56,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,16,57,0.9985459551830359,0.0,0.9985459551830359,3,4
50.0,17,58,0.9977086599291826,0.0,0.9977086599291826,3,4
50.0,18,59,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,19,60,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,20,61,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,21,62,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,22,63,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,23,64,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,24,65,0.9985459551830359,0.0,0.9985459551830359,3,4
50.0,25,66,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,26,67,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,27,68,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,28,69,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,29,70,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,30,71,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,31,72,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,32,73,0.9974646417553484,0.0,0.9974646417553484,3,4
50.0,33,74,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,34,75,0.9974646417553484,0.0,0.9974646417553484,3,4
50.0,35,76,0.9979194527921235,0.0,0.9979194527921235,3,4
50.0,36,77,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,37,78,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,38,79,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,39,80,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,40,81,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,41,82,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,42,83,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,43,84,0.9977385044407922,0.0,0.9977385044407922,3,4
50.0,44,85,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,45,86,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,46,87,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,47,88,0.9973725950392733,0.0,0.9973725950392733,3,4
50.0,48,89,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,49,90,0.9987584244686464,0.0,0.9987584244686464,3,4
50.0,50,91,0.9973643568900364,0.0,0.9973643568900364,3,4
50.0,51,92,0.9985459551830358,0.0,0.9985459551830358,3,4
50.0,52,93,0.9977806774175231,0.0,0.9977806774175231,3,4
50.0,53,94,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,54,95,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,55,96,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,56,97,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,57,98,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,58,99,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,59,100,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,60,101,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,61,102,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,62,103,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,63,104,0.9977806774175232,0.0,0.9977806774175232,3,4
50.0,64,105,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,65,106,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,66,107,0.9979803040190321,0.0,0.9979803040190321,3,4
50.0,67,108,0.9974711003804021,0.0,0.9974711003804021,3,4
50.0,68,109,0.9985308298898365,0.0,0.9985308298898365,3,4
50.0,69,110,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,70,111,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,71,112,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,72,113,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,73,114,0.9985308298898365,0.0,0.9985308298898365,3,4
50.0,74,115,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,75,116,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,76,117,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,77,118,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,78,119,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,79,120,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,80,121,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,81,122,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,82,123,0.9973775183227614,0.0,0.9973775183227614,3,4
50.0,83,124,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,84,125,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,85,126,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,86,127,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,87,128,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,88,129,0.9979978148229752,0.0,0.9979978148229752,3,4
50.0,89,130,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,90,131,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,91,132,0.9980571907631703,0.0,0.9980571907631703,3,4
50.0,92,133,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,93,134,0.9987584244686465,0.0,0.9987584244686465,3,4
50.0,94,135,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,95,136,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,96,137,0.9978968545615645,0.0,0.9978968545615645,3,4
50.0,97,138,0.9989220824677357,0.0,0.9989220824677357,3,4
50.0,98,139,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,99,140,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,100,141,0.9979194527921237,0.0,0.9979194527921237,3,4
