k,Initialization,Seed,Actual k,Raw Score,Connectivity Penalty,Adjusted Score,Within Fraction,Between Fraction,Higher Fraction,Within Sum,Between Sum,Higher Sum,N Cross Bonds
2,48,20089,2,0.9954592824153385,0.0,0.9954592824153385,0.9909185648306584,0.009081435169285983,0.0,-1782.06911507028,16.332063713493238,0.0,3
2,49,20090,2,0.9963659331369966,0.0,0.9963659331369966,0.9927318662739748,0.007268133725969375,0.0,-1778.7599689845897,13.02291762780302,0.0,2
2,50,20091,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
2,51,20092,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,52,20093,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,53,20094,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,54,20095,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,55,20096,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,56,20097,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,57,20098,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,58,20099,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,59,20100,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
2,60,20101,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,61,20102,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
2,62,20103,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264934,0.0,-1766.9578621410303,1.220810784243752,0.0,1
2,63,20104,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,64,20105,2,0.9954592824153385,0.0,0.9954592824153385,0.9909185648306584,0.009081435169285982,0.0,-1782.06911507028,16.332063713493234,0.0,3
2,65,20106,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,66,20107,2,0.9994714591800825,0.0,0.9994714591800825,0.9989429183601461,0.0010570816397973831,0.0,-1767.6075340803752,1.8704827235886614,0.0,1
2,67,20108,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,68,20109,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,69,20110,2,0.9993542967785766,0.0,0.9993542967785766,0.9987085935571341,0.0012914064428091474,0.0,-1763.4567671523578,-2.28028420442911,0.0,1
2,70,20111,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,71,20112,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,72,20113,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,73,20114,2,0.9989338414385386,0.0,0.9989338414385386,0.9978676828770583,0.0021323171228849872,0.0,-1761.9719400076656,-3.765111349120737,0.0,1
2,74,20115,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,75,20116,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,76,20117,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,77,20118,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
2,78,20119,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,79,20120,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,80,20121,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,81,20122,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,82,20123,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240758,0.0,-1764.2632275350516,-1.4738238217344162,0.0,1
2,83,20124,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
2,84,20125,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,85,20126,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240758,0.0,-1764.2632275350516,-1.4738238217344162,0.0,1
2,86,20127,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,87,20128,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,88,20129,2,0.999582660447469,0.0,0.999582660447469,0.9991653208949193,0.0008346791050240738,0.0,-1764.2632275350518,-1.4738238217344128,0.0,1
2,89,20130,2,0.9993542967785766,0.0,0.9993542967785766,0.9987085935571341,0.0012914064428091474,0.0,-1763.4567671523578,-2.28028420442911,0.0,1
2,90,20131,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,91,20132,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
2,92,20133,2,0.9954592824153385,0.0,0.9954592824153385,0.9909185648306584,0.009081435169285982,0.0,-1782.06911507028,16.332063713493234,0.0,3
2,93,20134,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,94,20135,2,0.9931558472049525,0.0,0.9931558472049525,0.9863116944098864,0.013688305590058387,0.0,-1790.5873157329981,24.850264376212348,0.0,2
2,95,20136,2,0.999654782968768,0.0,0.999654782968768,0.999309565937517,0.0006904340624264943,0.0,-1766.9578621410303,1.2208107842437534,0.0,1
2,96,20137,2,0.9985841947158773,0.0,0.9985841947158773,0.997168389431736,0.002831610568207667,0.0,-1770.7654077462705,5.02835638948436,0.0,1
2,97,20138,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,98,20139,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079543,0.0,-1771.0714150246217,5.334363667834305,0.0,2
2,99,20140,2,0.9984985514762772,0.0,0.9984985514762772,0.9969971029525356,0.0030028970474079513,0.0,-1771.0714150246222,5.3343636678343005,0.0,2
2,100,20141,2,0.9983449675926065,0.0,0.9983449675926065,0.9966899351851942,0.003310064814749066,0.0,-1759.892347270992,-5.844704085795198,0.0,1
3,1,30042,3,0.9991288155135575,0.0,0.9991288155135575,0.9984528949968426,0.0013518410333543524,0.00019526396974636873,-1763.0052707304715,-2.3869958001383598,-0.3447848261761933,2
3,2,30043,3,0.9934613253512502,0.0,0.9934613253512502,0.9872429207872571,0.012436809127912745,0.0003202700847750377,-1787.6774093690608,22.52029592157043,-0.5799379092964158,4
3,3,30044,3,0.9956606390760872,0.0,0.9956606390760872,0.991632922213531,0.008055433725037689,0.0003116440613753866,-1776.163173182258,10.98432304343955,-0.558201217967146,3
3,4,30045,3,0.996956442937524,0.0,0.996956442937524,0.994579875308555,0.004753135257862621,0.0006669894335258806,-1758.5123546848267,-8.403997790369903,1.179301118410038,2
3,5,30046,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.003019782344566827,0.0005624807876031575,-1759.4117166166038,-5.332141572835013,-0.9931931673472982,2
3,6,30047,3,0.9985165018860265,0.0,0.9985165018860265,0.9972282677417806,0.0025764682884163253,0.00019526396974636867,-1760.8429010121072,-4.549365518502766,-0.34478482617619327,2
3,7,30048,3,0.992868366699798,0.0,0.992868366699798,0.9865368015420479,0.012663130315426579,0.0008000681424702597,-1786.917505823278,22.62962064802368,-1.449166181532139,4
3,8,30049,3,0.9966393927318014,0.0,0.9966393927318014,0.9940406294295329,0.005197526604462205,0.0007618439659488569,-1773.651572407112,9.273867648571493,-1.3593465982467166,3
3,9,30050,3,0.9956606390760872,0.0,0.9956606390760872,0.991632922213531,0.008055433725037689,0.0003116440613753866,-1776.163173182258,10.98432304343955,-0.558201217967146,3
3,10,30051,3,0.993439730832455,0.0,0.993439730832455,0.9902395479459641,0.006400365772907129,0.003360086281072887,-1774.2942756564692,2.5366792037150985,6.020545095967812,3
3,11,30052,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.003288667920358968,0.003581166112144251,-1766.2572521020372,-5.848813945180059,6.369014690431036,3
3,12,30053,3,0.9979175952371403,0.0,0.9979175952371403,0.9959650274787113,0.003905135516782873,0.00012983700444945412,-1769.2380301888732,3.2703356270936887,0.23064320499214142,3
3,13,30054,3,0.9956606390760872,0.0,0.9956606390760872,0.991632922213531,0.008055433725037668,0.000311644061375388,-1776.16317318226,10.984323043439531,-0.5582012179671489,3
3,14,30055,3,0.9961026909245255,0.0,0.9961026909245255,0.994271909574047,0.0036615627008820457,0.0020665277250146745,-1765.6218568770412,-3.7849215272398844,3.6697270474949137,2
3,15,30056,3,0.9966393927318014,0.0,0.9966393927318014,0.9940406294295329,0.005197526604462207,0.0007618439659488565,-1773.651572407112,9.273867648571496,-1.3593465982467157,3
3,16,30057,3,0.9979175952371403,0.0,0.9979175952371403,0.9959650274787113,0.0039051355167828723,0.0001298370044494544,-1769.2380301888727,3.270335627093686,0.23064320499214186,3
3,17,30058,3,0.9958664440737458,0.0,0.9958664440737458,0.9938770479249536,0.003978792297509407,0.002144159777480632,-1764.920743789483,2.9912781669426223,-3.8075857342470343,2
3,18,30059,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.003019782344566827,0.0005624807876031575,-1759.4117166166038,-5.332141572835013,-0.9931931673472982,2
3,19,30060,3,0.9961026909245255,0.0,0.9961026909245255,0.994271909574047,0.0036615627008820457,0.0020665277250146745,-1765.6218568770412,-3.7849215272398844,3.6697270474949137,2
3,20,30061,3,0.9979175952371403,0.0,0.9979175952371403,0.9959650274787113,0.003905135516782871,0.00012983700444945404,-1769.2380301888736,3.2703356270936847,0.23064320499214136,3
3,21,30062,3,0.993439730832455,0.0,0.993439730832455,0.9902395479459641,0.006400365772907128,0.0033600862810728854,-1774.2942756564694,2.5366792037150985,6.02054509596781,3
3,22,30063,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.0032886679203589734,0.003581166112144251,-1766.257252102037,-5.848813945180067,6.369014690431035,3
3,23,30064,3,0.9967771168881027,0.0,0.9967771168881027,0.9937164430659977,0.006121347644135387,0.000162209289810899,-1776.389740368753,10.942657966615077,-0.2899689546482079,3
3,24,30065,3,0.9900907099895576,0.0,0.9900907099895576,0.9826126907921768,0.014956038394687846,0.0024312708130802252,-1785.6445834636984,24.32573838390469,-4.418206276992093,4
3,25,30066,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.003019782344566827,0.0005624807876031575,-1759.4117166166038,-5.332141572835013,-0.9931931673472982,2
3,26,30067,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.003288667920358981,0.003581166112144249,-1766.257252102037,-5.848813945180082,6.3690146904310305,3
3,27,30068,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.0030197823445668273,0.0005624807876031577,-1759.4117166166036,-5.332141572835013,-0.9931931673472985,2
3,28,30069,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.0032886679203589734,0.003581166112144251,-1766.257252102037,-5.848813945180067,6.369014690431035,3
3,29,30070,3,0.993439730832455,0.0,0.993439730832455,0.9902395479459641,0.006400365772907129,0.003360086281072887,-1774.2942756564692,2.5366792037150985,6.020545095967812,3
3,30,30071,3,0.9972788090311641,0.0,0.9972788090311641,0.9950867741922438,0.004384069677764972,0.0005291561299345393,-1757.0615865064492,-7.74111426575986,-0.9343505845780353,2
3,31,30072,3,0.9992380197071412,0.0,0.9992380197071412,0.9984760394142635,0.0015239605856799585,0.0,-1765.484038319296,-0.25301303749066095,0.0,2
3,32,30073,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.0032886679203589734,0.003581166112144251,-1766.257252102037,-5.848813945180067,6.369014690431035,3
3,33,30074,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.0030197823445668273,0.0005624807876031577,-1759.4117166166036,-5.332141572835013,-0.9931931673472985,2
3,34,30075,3,0.9972788090311641,0.0,0.9972788090311641,0.9950867741922438,0.004384069677764972,0.0005291561299345393,-1757.0615865064492,-7.74111426575986,-0.9343505845780353,2
3,35,30076,3,0.9979175952371403,0.0,0.9979175952371403,0.9959650274787113,0.0039051355167828723,0.0001298370044494544,-1769.2380301888727,3.270335627093686,0.23064320499214186,3
3,36,30077,3,0.9989369572260646,0.0,0.9989369572260646,0.9980691784218565,0.0017355576083404763,0.00019526396974636862,-1762.3277281567991,-3.0645383738111227,-0.3447848261761932,2
3,37,30078,3,0.9908675756709848,0.0,0.9908675756709848,0.9818383808826133,0.018058389576670063,0.00010322954066185228,-1795.7485432181174,30.20029513167595,-0.18880327034471434,4
3,38,30079,3,0.9896818832402716,0.0,0.9896818832402716,0.9794935683663228,0.02037662974782459,0.00012980188579794218,-1791.5551932860694,26.055557722616456,-0.2374157933343956,4
3,39,30080,3,0.9960309279029079,0.0,0.9960309279029079,0.9934769727527629,0.005107910300214954,0.0014151169469659255,-1769.8272604950528,6.611165957817314,-2.5209568195518717,3
3,40,30081,3,0.9967771168881027,0.0,0.9967771168881027,0.9937164430659977,0.006121347644135387,0.000162209289810899,-1776.389740368753,10.942657966615077,-0.2899689546482079,3
3,41,30082,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.0030197823445668273,0.0005624807876031577,-1759.4117166166036,-5.332141572835013,-0.9931931673472985,2
3,42,30083,3,0.9794900754932372,0.0,0.9794900754932372,0.9692241120793879,0.020531926827626102,0.01024396109293171,-1784.6807968293951,37.80646299910584,-18.8627175264963,2
3,43,30084,3,0.9900907099895576,0.0,0.9900907099895576,0.9826126907921768,0.014956038394687846,0.0024312708130802252,-1785.6445834636984,24.32573838390469,-4.418206276992093,4
3,44,30085,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.0032886679203589734,0.0035811661121442546,-1766.2572521020368,-5.8488139451800665,6.36901469043104,3
3,45,30086,3,0.9979175952371403,0.0,0.9979175952371403,0.9959650274787113,0.0039051355167828727,0.00012983700444945502,-1769.2380301888732,3.270335627093689,0.23064320499214302,3
3,46,30087,3,0.9990099713783599,0.0,0.9990099713783599,0.9980199427567009,0.001980057243242541,0.0,-1764.6775779366021,-1.0594734201853622,0.0,2
3,47,30088,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.003019782344566827,0.0005624807876031575,-1759.4117166166038,-5.332141572835013,-0.9931931673472982,2
3,48,30089,3,0.9915847012730222,0.0,0.9915847012730222,0.9841125224225817,0.01494435770080724,0.0009431198765558357,-1786.5948562621215,19.145629638888217,1.712175266447518,3
3,49,30090,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.0032886679203589764,0.003581166112144251,-1766.257252102037,-5.848813945180073,6.369014690431035,3
3,50,30091,3,0.9967771168881027,0.0,0.9967771168881027,0.9937164430659977,0.006121347644135387,0.000162209289810899,-1776.389740368753,10.942657966615077,-0.2899689546482079,3
3,51,30092,3,0.993439730832455,0.0,0.993439730832455,0.9902395479459641,0.006400365772907129,0.003360086281072887,-1774.2942756564692,2.5366792037150985,6.020545095967812,3
3,52,30093,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.003288667920358985,0.0035811661121442503,-1766.257252102037,-5.848813945180089,6.369014690431033,3
3,53,30094,3,0.9960309279029079,0.0,0.9960309279029079,0.9934769727527629,0.005107910300214956,0.0014151169469659264,-1769.8272604950516,6.611165957817312,-2.5209568195518717,3
3,54,30095,3,0.996956442937524,0.0,0.996956442937524,0.994579875308555,0.0047531352578626335,0.0006669894335258808,-1758.5123546848267,-8.403997790369925,1.1793011184100384,2
3,55,30096,3,0.9900907099895576,0.0,0.9900907099895576,0.9826126907921768,0.014956038394687848,0.0024312708130802235,-1785.6445834636982,24.32573838390469,-4.418206276992089,4
3,56,30097,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.003019782344566827,0.0005624807876031575,-1759.4117166166038,-5.332141572835013,-0.9931931673472982,2
3,57,30098,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.0030197823445668273,0.0005624807876031577,-1759.4117166166036,-5.332141572835013,-0.9931931673472985,2
3,58,30099,3,0.9934613253512502,0.0,0.9934613253512502,0.9872429207872571,0.012436809127912745,0.0003202700847750377,-1787.6774093690608,22.52029592157043,-0.5799379092964158,4
3,59,30100,3,0.9961026909245255,0.0,0.9961026909245255,0.994271909574047,0.0036615627008820444,0.0020665277250146745,-1765.6218568770412,-3.7849215272398826,3.6697270474949137,2
3,60,30101,3,0.9904654778940034,0.0,0.9904654778940034,0.983165328819733,0.014600298148467578,0.00223437303174438,-1784.8752853998722,15.081869273273217,4.056364769811525,3
3,61,30102,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.003288667920358974,0.0035811661121442485,-1766.2572521020372,-5.848813945180069,6.3690146904310305,3
3,62,30103,3,0.9961026909245255,0.0,0.9961026909245255,0.994271909574047,0.0036615627008820444,0.0020665277250146745,-1765.6218568770412,-3.7849215272398826,3.6697270474949137,2
3,63,30104,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.0032886679203589734,0.0035811661121442546,-1766.2572521020368,-5.8488139451800665,6.36901469043104,3
3,64,30105,3,0.9992380197071412,0.0,0.9992380197071412,0.9984760394142635,0.0015239605856799585,0.0,-1765.484038319296,-0.25301303749066095,0.0,2
3,65,30106,3,0.9979276280400945,0.0,0.9979276280400945,0.9964177368677734,0.0030197823445668273,0.0005624807876031577,-1759.4117166166036,-5.332141572835013,-0.9931931673472985,2
3,66,30107,3,0.9941417376953661,0.0,0.9941417376953661,0.990208564808713,0.007866345773231883,0.0019250894179993752,-1776.3954328634602,14.111916621922301,-3.453535115249668,3
3,67,30108,3,0.9947744999276575,0.0,0.9947744999276575,0.9931301659674405,0.003288667920358985,0.0035811661121442503,-1766.257252102037,-5.848813945180089,6.369014690431033,3
3,68,30109,3,0.9966393927318014,0.0,0.9966393927318014,0.9940406294295329,0.005197526604462207,0.0007618439659488565,-1773.651572407112,9.273867648571496,-1.3593465982467157,3
3,69,30110,3,0.9899740374950872,0.0,0.9899740374950872,0.9815201614713539,0.016907752047393077,0.0015720864811979193,-1781.8885867700556,13.297510536120136,2.8540248771485137,3
